rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
1779.9000000059605,,shortestpath_phase,1573878,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/shreveport.png,1,0.6190476190476191,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1574883,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3944.2999999970198,,intro_1,1578830,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
4146.69999999553,,intro_2,1582981,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
5179.39999999851,,intro_3,1588164,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
6061.70000000298,,intro_4,1594231,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
5813.0999999940395,,intro_5,1600047,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
12631.29999999702,,intro_6,1612681,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,1755182,,,GDP-0,,,,,,,,,,,,,,,,,,,,Claywater,Delaro Park,,undefinedimgRdrag08:[x1:1074 x2:969 y1:210 y2:198]drag07drag08:[x1:346.5 x2:936 y1:236.109375 y2:222]imgLdrag07:[x1:74 x2:346.5 y1:210 y2:236.109375],false,
,,Goal Directed Planning,1788631,,,GDP-1,,,,,,,,,,,,,,,,,,,,Baymarsh,Granton Ridge,,undefinedimgRdrag05:[x1:1074 x2:842 y1:210 y2:244]drag11imgL:[x1:352 x2:74 y1:227 y2:210]drag11drag05:[x1:352 x2:842 y1:227 y2:244],false,
,,Goal Directed Planning,1853148,,,GDP-2,,,,,,,,,,,,,,,,,,,,Orchard Bend,Hawthorne Bluffs,,undefinedimgLdrag12:[x1:74 x2:344.5 y1:210 y2:217.109375]imgRdrag01:[x1:1074 x2:834.5 y1:210 y2:243.109375]drag12drag01:[x1:344.5 x2:834.5 y1:217.109375 y2:243.109375],true,undefineddrag13imgL:[x1:300.5 x2:74 y1:229.109375 y2:210]imgRdrag11:[x1:1074 x2:752.5 y1:210 y2:233.109375]drag11drag13:[x1:752.5 x2:300.5 y1:233.109375 y2:229.109375]
,,Goal Directed Planning,1878565,,,GDP-3,,,,,,,,,,,,,,,,,,,,Claywater,Riverlyn,,undefineddrag10imgL:[x1:287 x2:74 y1:201 y2:210]drag01drag10:[x1:555.5 x2:287 y1:198.109375 y2:201]drag07drag01:[x1:816.5 x2:556 y1:194.109375 y2:198]drag07imgR:[x1:816.5 x2:1074 y1:194.109375 y2:210],false,
,,Goal Directed Planning,1912715,,,GDP-4,,,,,,,,,,,,,,,,,,,,New Verdan,Riverlyn,,undefineddrag09imgL:[x1:543.5 x2:74 y1:212.109375 y2:210]imgRdrag09:[x1:1074 x2:543 y1:210 y2:212],false,
,,Goal Directed Planning,1928731,,,GDP-5,,,,,,,,,,,,,,,,,,,,New Verdan,Delaro Park,,undefineddrag08imgR:[x1:581.5 x2:1074 y1:181.109375 y2:210]drag03imgL:[x1:309.5 x2:74 y1:209.109375 y2:210]drag03drag08:[x1:309.5 x2:582 y1:209.109375 y2:181],false,
,,Goal Directed Planning,1983398,,,GDP-6,,,,,,,,,,,,,,,,,,,,Cedarwyn,Riverlyn,,undefineddrag01imgL:[x1:381.5 x2:74 y1:231.109375 y2:210]drag10drag01:[x1:673.5 x2:383 y1:234.109375 y2:231]drag10imgR:[x1:673.5 x2:1074 y1:234.109375 y2:210],false,
,,Goal Directed Planning,2015882,,,GDP-7,,,,,,,,,,,,,,,,,,,,Granton Ridge,North Arroya,,undefinedimgRdrag08:[x1:1074 x2:712 y1:210 y2:216]drag03drag08:[x1:388.5 x2:712 y1:237.109375 y2:216]drag03imgL:[x1:388.5 x2:74 y1:237.109375 y2:210],true,undefinedimgRdrag06:[x1:1074 x2:764.5 y1:210 y2:246.109375]drag07drag06:[x1:448.5 x2:764.5 y1:228.109375 y2:246.109375]drag07imgL:[x1:449 x2:74 y1:228 y2:210]
