rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
1841.199999988079,directmemory_phase,node12,49.0,1.0,node11,node6,node5,node11,node5,node6,668c85c9f955972065292902,young,,,,
1737.0,directmemory_phase,node2,50.0,0.0,node3,node7,node11,node3,node11,node7,668c85c9f955972065292902,young,,,,
1446.899999976158,directmemory_phase,node9,50.0,1.0,node3,node11,node4,node11,node3,node4,668c85c9f955972065292902,young,,,,
2343.300000011921,directmemory_phase,node4,49.0,0.0,node7,node11,node2,node2,node11,node7,668c85c9f955972065292902,young,,,,
1607.199999988079,directmemory_phase,node6,50.0,0.0,node5,node11,node9,node9,node11,node5,668c85c9f955972065292902,young,,,,
1829.699999988079,directmemory_phase,node3,51.0,1.0,node8,node9,node2,node2,node9,node8,668c85c9f955972065292902,young,,,,
1873.5,directmemory_phase,node13,50.0,0.0,node3,node6,node7,node7,node6,node3,668c85c9f955972065292902,young,,,,
1390.300000011921,directmemory_phase,node3,49.0,1.0,node6,node5,node9,node6,node9,node5,668c85c9f955972065292902,young,,,,
1858.300000011921,directmemory_phase,node4,49.0,1.0,node12,node8,node11,node12,node11,node8,668c85c9f955972065292902,young,,,,
2082.199999988079,directmemory_phase,node11,50.0,0.0,node1,node2,node3,node3,node2,node1,668c85c9f955972065292902,young,,,,
1888.899999976158,directmemory_phase,node12,49.0,1.0,node4,node10,node2,node4,node2,node10,668c85c9f955972065292902,young,,,,
1605.4000000357628,directmemory_phase,node6,51.0,1.0,node1,node13,node7,node7,node13,node1,668c85c9f955972065292902,young,,,,
1511.7000000476835,directmemory_phase,node2,50.0,0.0,node9,node11,node4,node4,node11,node9,668c85c9f955972065292902,young,,,,
1677.2000000476835,directmemory_phase,node8,50.0,0.0,node4,node13,node9,node9,node13,node4,668c85c9f955972065292902,young,,,,
4390.699999928474,directmemory_phase,node2,49.0,0.0,node7,node11,node1,node1,node11,node7,67f24d9d37225c87ef8b09c4,young,,,,
2911.200000047684,directmemory_phase,node11,51.0,1.0,node10,node7,node12,node12,node7,node10,67f24d9d37225c87ef8b09c4,young,,,,
2630.099999904633,directmemory_phase,node4,49.0,1.0,node2,node8,node3,node2,node3,node8,67f24d9d37225c87ef8b09c4,young,,,,
3562.600000023842,directmemory_phase,node6,50.0,1.0,node13,node3,node1,node3,node13,node1,67f24d9d37225c87ef8b09c4,young,,,,
1941.6999999284744,directmemory_phase,node12,49.0,1.0,node4,node8,node2,node4,node2,node8,67f24d9d37225c87ef8b09c4,young,,,,
1225.8000000715256,directmemory_phase,node11,49.0,1.0,node3,node5,node8,node3,node8,node5,67f24d9d37225c87ef8b09c4,young,,,,
2628.2999999523163,directmemory_phase,node2,49.0,0.0,node7,node11,node4,node4,node11,node7,67f24d9d37225c87ef8b09c4,young,,,,
2540.5,directmemory_phase,node3,51.0,1.0,node5,node4,node11,node11,node4,node5,67f24d9d37225c87ef8b09c4,young,,,,
1839.100000023842,directmemory_phase,node6,50.0,1.0,node13,node9,node10,node9,node13,node10,67f24d9d37225c87ef8b09c4,young,,,,
2287.1999999284744,directmemory_phase,node8,51.0,1.0,node2,node6,node7,node7,node6,node2,67f24d9d37225c87ef8b09c4,young,,,,
3291.7999999523163,directmemory_phase,node9,51.0,1.0,node4,node12,node11,node11,node12,node4,67f24d9d37225c87ef8b09c4,young,,,,
1758.7999999523165,directmemory_phase,node5,49.0,0.0,node2,node4,node1,node4,node2,node1,67f24d9d37225c87ef8b09c4,young,,,,
2611.6999999284744,directmemory_phase,node11,50.0,1.0,node4,node9,node10,node9,node4,node10,67f24d9d37225c87ef8b09c4,young,,,,
2145.899999976158,directmemory_phase,node4,49.0,1.0,node5,node8,node3,node5,node3,node8,67f24d9d37225c87ef8b09c4,young,,,,
1563.600000023842,directmemory_phase,node9,49.0,1.0,node6,node2,node12,node6,node12,node2,67f24d9d37225c87ef8b09c4,young,,,,
2249.100000023842,directmemory_phase,node3,50.0,0.0,node2,node8,node1,node2,node1,node8,67f24d9d37225c87ef8b09c4,young,,,,
1622.899999976158,directmemory_phase,node7,51.0,1.0,node1,node10,node9,node9,node10,node1,67f24d9d37225c87ef8b09c4,young,,,,
1267.2999999523165,directmemory_phase,node12,51.0,1.0,node10,node9,node11,node11,node9,node10,67f24d9d37225c87ef8b09c4,young,,,,
1278.7000000476835,directmemory_phase,node13,50.0,1.0,node6,node7,node3,node7,node6,node3,67f24d9d37225c87ef8b09c4,young,,,,
1443.100000023842,directmemory_phase,node8,50.0,0.0,node4,node6,node9,node9,node6,node4,67f24d9d37225c87ef8b09c4,young,,,,
1683.100000023842,directmemory_phase,node2,49.0,0.0,node13,node6,node3,node3,node6,node13,67f24d9d37225c87ef8b09c4,young,,,,
2045.399999976158,directmemory_phase,node9,51.0,1.0,node1,node12,node7,node7,node12,node1,67f24d9d37225c87ef8b09c4,young,,,,
1806.3000000715256,directmemory_phase,node4,49.0,1.0,node12,node6,node3,node12,node3,node6,67f24d9d37225c87ef8b09c4,young,,,,
1093.2000000476835,directmemory_phase,node3,49.0,1.0,node6,node13,node7,node6,node7,node13,67f24d9d37225c87ef8b09c4,young,,,,
921.9000000953674,directmemory_phase,node1,49.0,1.0,node2,node11,node4,node2,node4,node11,67f24d9d37225c87ef8b09c4,young,,,,
2670.2999999523163,directmemory_phase,node8,49.0,1.0,node10,node12,node13,node10,node13,node12,67f24d9d37225c87ef8b09c4,young,,,,
986.100000023842,directmemory_phase,node6,51.0,0.0,node7,node5,node8,node7,node8,node5,67f24d9d37225c87ef8b09c4,young,,,,
1886.0,directmemory_phase,node9,51.0,1.0,node5,node10,node8,node8,node10,node5,67f24d9d37225c87ef8b09c4,young,,,,
1568.5,directmemory_phase,node7,51.0,0.0,node10,node13,node2,node13,node10,node2,67f24d9d37225c87ef8b09c4,young,,,,
1054.7999999523165,directmemory_phase,node10,51.0,1.0,node6,node9,node8,node8,node9,node6,67f24d9d37225c87ef8b09c4,young,,,,
2383.5,directmemory_phase,node7,49.0,1.0,node6,node12,node11,node6,node11,node12,67f24d9d37225c87ef8b09c4,young,,,,
4689.100000023842,directmemory_phase,,51.0,,,,,,,,67f24d9d37225c87ef8b09c4,young,,,,
3560.700000047684,directmemory_phase,node9,51.0,0.0,node10,node8,node5,node8,node10,node5,63c3118da7ffa9c9fa88a10e,old,,,,
2231.100000023842,directmemory_phase,node7,49.0,1.0,node6,node4,node11,node6,node11,node4,63c3118da7ffa9c9fa88a10e,old,,,,
2657.3000000715256,directmemory_phase,node2,51.0,1.0,node13,node12,node1,node1,node12,node13,63c3118da7ffa9c9fa88a10e,old,,,,
3620.899999976158,directmemory_phase,node6,51.0,1.0,node5,node13,node9,node9,node13,node5,63c3118da7ffa9c9fa88a10e,old,,,,
4327.099999904633,directmemory_phase,node11,49.0,0.0,node8,node3,node13,node3,node8,node13,63c3118da7ffa9c9fa88a10e,old,,,,
2607.100000023842,directmemory_phase,node12,49.0,1.0,node4,node1,node3,node4,node3,node1,63c3118da7ffa9c9fa88a10e,old,,,,
2211.600000023842,directmemory_phase,node3,49.0,1.0,node2,node8,node1,node2,node1,node8,63c3118da7ffa9c9fa88a10e,old,,,,
2927.600000023842,directmemory_phase,node9,51.0,0.0,node11,node4,node3,node11,node3,node4,63c3118da7ffa9c9fa88a10e,old,,,,
3629.299999952316,directmemory_phase,node1,49.0,1.0,node2,node11,node3,node2,node3,node11,63c3118da7ffa9c9fa88a10e,old,,,,
2260.100000023842,directmemory_phase,node7,51.0,1.0,node4,node3,node9,node9,node3,node4,63c3118da7ffa9c9fa88a10e,old,,,,
1949.2999999523165,directmemory_phase,node2,50.0,0.0,node4,node9,node12,node4,node12,node9,63c3118da7ffa9c9fa88a10e,old,,,,
1440.3000000715256,directmemory_phase,node6,49.0,1.0,node7,node4,node2,node7,node2,node4,63c3118da7ffa9c9fa88a10e,old,,,,
2079.700000047684,directmemory_phase,node10,49.0,0.0,node9,node8,node3,node8,node9,node3,63c3118da7ffa9c9fa88a10e,old,,,,
1670.0999999046326,directmemory_phase,node12,49.0,1.0,node11,node6,node9,node11,node9,node6,63c3118da7ffa9c9fa88a10e,old,,,,
1848.399999976158,directmemory_phase,node8,50.0,1.0,node13,node7,node3,node7,node13,node3,63c3118da7ffa9c9fa88a10e,old,,,,
1648.2000000476835,directmemory_phase,node4,49.0,1.0,node5,node9,node3,node5,node3,node9,63c3118da7ffa9c9fa88a10e,old,,,,
3942.299999952316,directmemory_phase,node7,49.0,0.0,node10,node8,node12,node8,node10,node12,63c3118da7ffa9c9fa88a10e,old,,,,
2713.8000000715256,directmemory_phase,node4,50.0,0.0,node6,node3,node2,node2,node3,node6,63c3118da7ffa9c9fa88a10e,old,,,,
2085.599999904633,directmemory_phase,node8,51.0,1.0,node12,node11,node10,node10,node11,node12,63c3118da7ffa9c9fa88a10e,old,,,,
2027.6999999284744,directmemory_phase,node13,50.0,1.0,node8,node7,node2,node7,node8,node2,63c3118da7ffa9c9fa88a10e,old,,,,
2412.3000000715256,directmemory_phase,node8,50.0,0.0,node4,node6,node9,node9,node6,node4,63c3118da7ffa9c9fa88a10e,old,,,,
2377.899999976158,directmemory_phase,node6,49.0,1.0,node3,node10,node8,node3,node8,node10,63c3118da7ffa9c9fa88a10e,old,,,,
1678.399999976158,directmemory_phase,node11,49.0,1.0,node9,node1,node4,node9,node4,node1,63c3118da7ffa9c9fa88a10e,old,,,,
2339.7999999523163,directmemory_phase,node3,51.0,0.0,node6,node10,node7,node6,node7,node10,63c3118da7ffa9c9fa88a10e,old,,,,
1388.399999976158,directmemory_phase,node9,49.0,1.0,node7,node1,node10,node7,node10,node1,63c3118da7ffa9c9fa88a10e,old,,,,
1845.9000000953672,directmemory_phase,node3,51.0,1.0,node8,node1,node11,node11,node1,node8,63c3118da7ffa9c9fa88a10e,old,,,,
1595.899999976158,directmemory_phase,node9,49.0,0.0,node1,node12,node6,node6,node12,node1,63c3118da7ffa9c9fa88a10e,old,,,,
2081.700000047684,directmemory_phase,node2,50.0,0.0,node8,node6,node3,node3,node6,node8,63c3118da7ffa9c9fa88a10e,old,,,,
2135.2999999523163,directmemory_phase,node4,51.0,0.0,node11,node12,node9,node12,node11,node9,63c3118da7ffa9c9fa88a10e,old,,,,
1400.5,directmemory_phase,node7,49.0,1.0,node13,node12,node10,node13,node10,node12,63c3118da7ffa9c9fa88a10e,old,,,,
3073.1999999284744,directmemory_phase,node11,50.0,0.0,node10,node7,node12,node12,node7,node10,63c3118da7ffa9c9fa88a10e,old,,,,
1762.899999976158,directmemory_phase,node5,50.0,0.0,node6,node2,node4,node4,node2,node6,63c3118da7ffa9c9fa88a10e,old,,,,
3566.899999976158,directmemory_phase,node6,49.0,1.0,node7,node1,node2,node7,node2,node1,66660a053b08e2a34f9b945c,young,,,,
2941.600000023842,directmemory_phase,node12,51.0,1.0,node10,node3,node11,node11,node3,node10,66660a053b08e2a34f9b945c,young,,,,
2878.1999999284744,directmemory_phase,node9,51.0,1.0,node4,node10,node7,node7,node10,node4,66660a053b08e2a34f9b945c,young,,,,
1812.2999999523165,directmemory_phase,node8,50.0,1.0,node13,node10,node12,node10,node13,node12,66660a053b08e2a34f9b945c,young,,,,
2622.1999999284744,directmemory_phase,node9,49.0,1.0,node11,node1,node12,node11,node12,node1,66660a053b08e2a34f9b945c,young,,,,
2101.899999976158,directmemory_phase,node1,51.0,1.0,node12,node3,node2,node2,node3,node12,66660a053b08e2a34f9b945c,young,,,,
4853.699999928474,directmemory_phase,node9,50.0,1.0,node12,node8,node4,node8,node12,node4,66660a053b08e2a34f9b945c,young,,,,
1677.7000000476835,directmemory_phase,node6,51.0,1.0,node4,node2,node3,node3,node2,node4,66660a053b08e2a34f9b945c,young,,,,
1350.7000000476835,directmemory_phase,node13,51.0,1.0,node12,node6,node7,node7,node6,node12,66660a053b08e2a34f9b945c,young,,,,
2722.399999976158,directmemory_phase,node11,51.0,1.0,node13,node2,node9,node9,node2,node13,66660a053b08e2a34f9b945c,young,,,,
3469.900000095367,directmemory_phase,node12,49.0,1.0,node4,node10,node2,node4,node2,node10,66660a053b08e2a34f9b945c,young,,,,
1597.399999976158,directmemory_phase,node3,51.0,1.0,node5,node9,node11,node11,node9,node5,66660a053b08e2a34f9b945c,young,,,,
2509.600000023842,directmemory_phase,node9,51.0,1.0,node1,node13,node6,node6,node13,node1,66660a053b08e2a34f9b945c,young,,,,
3749.799999952316,directmemory_phase,node2,50.0,1.0,node11,node3,node13,node3,node11,node13,66660a053b08e2a34f9b945c,young,,,,
3087.7999999523163,directmemory_phase,node11,49.0,1.0,node12,node1,node4,node12,node4,node1,66660a053b08e2a34f9b945c,young,,,,
1595.7999999523165,directmemory_phase,node5,51.0,1.0,node9,node2,node4,node4,node2,node9,66660a053b08e2a34f9b945c,young,,,,
2551.0,directmemory_phase,node11,49.0,1.0,node3,node5,node2,node3,node2,node5,66660a053b08e2a34f9b945c,young,,,,
2782.100000023842,directmemory_phase,node8,51.0,1.0,node4,node11,node9,node9,node11,node4,66660a053b08e2a34f9b945c,young,,,,
3181.1999999284744,directmemory_phase,node3,51.0,1.0,node13,node7,node2,node2,node7,node13,66660a053b08e2a34f9b945c,young,,,,
6013.0,directmemory_phase,node7,50.0,1.0,node11,node13,node12,node13,node11,node12,66660a053b08e2a34f9b945c,young,,,,
2484.2999999523163,directmemory_phase,node10,51.0,1.0,node6,node9,node8,node8,node9,node6,66660a053b08e2a34f9b945c,young,,,,
2957.599999904633,directmemory_phase,node2,51.0,1.0,node7,node11,node4,node4,node11,node7,66660a053b08e2a34f9b945c,young,,,,
1854.0,directmemory_phase,node3,50.0,1.0,node9,node6,node10,node6,node9,node10,66660a053b08e2a34f9b945c,young,,,,
5388.100000023842,directmemory_phase,node4,50.0,1.0,node3,node2,node9,node2,node3,node9,66660a053b08e2a34f9b945c,young,,,,
1950.600000023842,directmemory_phase,node7,51.0,1.0,node12,node3,node6,node6,node3,node12,66660a053b08e2a34f9b945c,young,,,,
2869.700000047684,directmemory_phase,node2,49.0,1.0,node1,node7,node11,node1,node11,node7,66660a053b08e2a34f9b945c,young,,,,
,directmemory_phase,node7,,,node2,node10,node8,node8,node10,node2,66660a053b08e2a34f9b945c,young,,,,
3485.399999976158,directmemory_phase,node4,51.0,1.0,node7,node1,node12,node12,node1,node7,66660a053b08e2a34f9b945c,young,,,,
3892.399999976158,directmemory_phase,node7,49.0,0.0,node3,node9,node1,node9,node3,node1,66660a053b08e2a34f9b945c,young,,,,
1333.899999976158,directmemory_phase,node4,50.0,1.0,node1,node5,node6,node5,node1,node6,66660a053b08e2a34f9b945c,young,,,,
2708.600000023842,directmemory_phase,node8,51.0,1.0,node12,node11,node7,node7,node11,node12,66660a053b08e2a34f9b945c,young,,,,
2862.200000047684,directmemory_phase,node6,51.0,1.0,node1,node2,node9,node9,node2,node1,66660a053b08e2a34f9b945c,young,,,,
2899.099999964237,directmemory_phase,node4,51.0,1.0,node8,node11,node5,node5,node11,node8,5fc521555cd05b000cfe0998,young,,,,
1487.300000011921,directmemory_phase,node3,51.0,1.0,node8,node12,node2,node2,node12,node8,5fc521555cd05b000cfe0998,young,,,,
2265.100000023842,directmemory_phase,node11,49.0,1.0,node12,node10,node8,node12,node8,node10,5fc521555cd05b000cfe0998,young,,,,
1072.0999999642372,directmemory_phase,node2,50.0,1.0,node11,node1,node9,node1,node11,node9,5fc521555cd05b000cfe0998,young,,,,
848.6999999880791,directmemory_phase,node10,51.0,1.0,node3,node9,node8,node8,node9,node3,5fc521555cd05b000cfe0998,young,,,,
1708.300000011921,directmemory_phase,node4,51.0,1.0,node8,node1,node2,node2,node1,node8,5fc521555cd05b000cfe0998,young,,,,
2133.300000011921,directmemory_phase,node8,51.0,1.0,node4,node13,node9,node9,node13,node4,5fc521555cd05b000cfe0998,young,,,,
1551.7000000476835,directmemory_phase,node1,49.0,1.0,node2,node11,node3,node2,node3,node11,5fc521555cd05b000cfe0998,young,,,,
1169.5999999642372,directmemory_phase,node9,50.0,1.0,node13,node6,node1,node6,node13,node1,5fc521555cd05b000cfe0998,young,,,,
2269.800000011921,directmemory_phase,node4,49.0,0.0,node9,node11,node12,node12,node11,node9,5fc521555cd05b000cfe0998,young,,,,
1493.5,directmemory_phase,node9,49.0,0.0,node5,node13,node11,node11,node13,node5,5fc521555cd05b000cfe0998,young,,,,
841.1000000238419,directmemory_phase,node8,50.0,1.0,node11,node10,node4,node10,node11,node4,5fc521555cd05b000cfe0998,young,,,,
885.2000000476837,directmemory_phase,node5,50.0,1.0,node12,node4,node9,node4,node12,node9,5fc521555cd05b000cfe0998,young,,,,
2337.800000011921,directmemory_phase,node6,51.0,0.0,node3,node4,node8,node3,node8,node4,5fc521555cd05b000cfe0998,young,,,,
2008.0,directmemory_phase,node7,51.0,1.0,node2,node10,node13,node13,node10,node2,5fc521555cd05b000cfe0998,young,,,,
2826.5,directmemory_phase,node3,50.0,0.0,node6,node8,node4,node6,node4,node8,5fc521555cd05b000cfe0998,young,,,,
1717.699999988079,directmemory_phase,node12,49.0,1.0,node11,node1,node5,node11,node5,node1,5fc521555cd05b000cfe0998,young,,,,
1562.5,directmemory_phase,node2,51.0,1.0,node13,node6,node4,node4,node6,node13,5fc521555cd05b000cfe0998,young,,,,
1628.0,directmemory_phase,node11,51.0,1.0,node5,node7,node9,node9,node7,node5,5fc521555cd05b000cfe0998,young,,,,
1791.399999976158,directmemory_phase,node13,50.0,1.0,node6,node7,node2,node7,node6,node2,5fc521555cd05b000cfe0998,young,,,,
1064.100000023842,directmemory_phase,node11,51.0,1.0,node5,node8,node3,node3,node8,node5,5fc521555cd05b000cfe0998,young,,,,
1567.199999988079,directmemory_phase,node6,49.0,1.0,node9,node1,node2,node9,node2,node1,5fc521555cd05b000cfe0998,young,,,,
1179.0,directmemory_phase,node3,51.0,1.0,node8,node9,node11,node11,node9,node8,5fc521555cd05b000cfe0998,young,,,,
2036.100000023842,directmemory_phase,node9,49.0,1.0,node7,node4,node10,node7,node10,node4,5fc521555cd05b000cfe0998,young,,,,
2165.899999976158,directmemory_phase,node12,50.0,0.0,node4,node8,node9,node4,node9,node8,5fc521555cd05b000cfe0998,young,,,,
2263.600000023842,directmemory_phase,node7,49.0,1.0,node6,node12,node10,node6,node10,node12,5fc521555cd05b000cfe0998,young,,,,
2580.5,directmemory_phase,node9,51.0,0.0,node12,node8,node5,node8,node12,node5,5fc521555cd05b000cfe0998,young,,,,
2923.5,directmemory_phase,node2,51.0,1.0,node7,node5,node3,node3,node5,node7,5fc521555cd05b000cfe0998,young,,,,
2702.300000011921,directmemory_phase,node7,49.0,1.0,node9,node2,node10,node9,node10,node2,5fc521555cd05b000cfe0998,young,,,,
2108.599999964237,directmemory_phase,,50.0,,,,,,,,5fc521555cd05b000cfe0998,young,,,,
1207.800000011921,directmemory_phase,,50.0,,,,,,,,5fc521555cd05b000cfe0998,young,,,,
1904.9000000357628,directmemory_phase,,49.0,,,,,,,,5fc521555cd05b000cfe0998,young,,,,
3387.899999976158,directmemory_phase,node7,50.0,1.0,node11,node13,node12,node13,node11,node12,5685850c333cbd000d4e042f,young,,,,
2575.100000023842,directmemory_phase,node12,49.0,1.0,node11,node1,node3,node11,node3,node1,5685850c333cbd000d4e042f,young,,,,
1289.5,directmemory_phase,node4,50.0,1.0,node3,node5,node8,node5,node3,node8,5685850c333cbd000d4e042f,young,,,,
3090.199999988079,directmemory_phase,node11,51.0,1.0,node10,node7,node3,node3,node7,node10,5685850c333cbd000d4e042f,young,,,,
2064.399999976158,directmemory_phase,node7,49.0,1.0,node8,node12,node3,node8,node3,node12,5685850c333cbd000d4e042f,young,,,,
1711.800000011921,directmemory_phase,node9,50.0,1.0,node10,node11,node5,node11,node10,node5,5685850c333cbd000d4e042f,young,,,,
1068.100000023842,directmemory_phase,node2,51.0,1.0,node8,node12,node1,node1,node12,node8,5685850c333cbd000d4e042f,young,,,,
2303.699999988079,directmemory_phase,node9,49.0,1.0,node8,node1,node3,node8,node3,node1,5685850c333cbd000d4e042f,young,,,,
1589.4000000357628,directmemory_phase,node6,49.0,1.0,node3,node12,node2,node3,node2,node12,5685850c333cbd000d4e042f,young,,,,
2547.400000035763,directmemory_phase,node4,50.0,1.0,node1,node12,node8,node12,node1,node8,5685850c333cbd000d4e042f,young,,,,
2180.400000035763,directmemory_phase,node7,51.0,1.0,node4,node3,node9,node9,node3,node4,5685850c333cbd000d4e042f,young,,,,
2864.199999988079,directmemory_phase,node3,49.0,1.0,node11,node5,node4,node11,node4,node5,5685850c333cbd000d4e042f,young,,,,
1461.0,directmemory_phase,node2,51.0,1.0,node8,node11,node4,node4,node11,node8,5685850c333cbd000d4e042f,young,,,,
1208.0999999642372,directmemory_phase,node6,50.0,1.0,node13,node9,node5,node9,node13,node5,5685850c333cbd000d4e042f,young,,,,
2246.599999964237,directmemory_phase,node13,51.0,1.0,node11,node8,node7,node7,node8,node11,5685850c333cbd000d4e042f,young,,,,
