rt,trial_type,stimulus,key_press,stimulus_left,stimulus_right,accuracy,stimulus_correct,condition,specific_pairs,city_type,partid,age
2972.8,shortestpath_phase,nat_peoria.png,49.0,nat_gatlinburg.png,nat_boulder.png,1.0,nat_gatlinburg.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
2897.1,shortestpath_phase,nat_newhope.png,49.0,mm_hanover.png,nat_racine.png,0.0,nat_racine.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
2021.9,shortestpath_phase,mm_hanover.png,50.0,nat_gatlinburg.png,nat_cornwall.png,0.0,nat_gatlinburg.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
3153.1,shortestpath_phase,nat_newhope.png,49.0,nat_boulder.png,mm_hotsprings.png,0.0,mm_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
2671.8,shortestpath_phase,nat_cornwall.png,49.0,nat_boulder.png,mm_hanover.png,0.0,mm_hanover.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
2148.8,shortestpath_phase,nat_newhope.png,50.0,nat_boulder.png,nat_gatlinburg.png,1.0,nat_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,628f7e982aad1788d940317a,old
2140.8,shortestpath_phase,mm_hotsprings.png,50.0,nat_racine.png,nat_peoria.png,0.0,nat_racine.png,Four Edge Diff,Two Edge Six Edge,US,628f7e982aad1788d940317a,old
1977.4,shortestpath_phase,nat_gatlinburg.png,49.0,nat_peoria.png,mm_hanover.png,0.0,mm_hanover.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
2448.7,shortestpath_phase,nat_cornwall.png,50.0,nat_westpalmbeach.png,mm_hotsprings.png,0.0,nat_westpalmbeach.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
2800.4,shortestpath_phase,nat_peoria.png,50.0,nat_shreveport.png,nat_boulder.png,0.0,nat_shreveport.png,Four Edge Diff,Two Edge Six Edge,US,628f7e982aad1788d940317a,old
2158.1,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_newhope.png,nat_huntsville.png,0.0,nat_huntsville.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
2178.6,shortestpath_phase,nat_peoria.png,49.0,mm_hanover.png,nat_boulder.png,1.0,mm_hanover.png,Two Edge Diff,Four Edge Six Edge,US,628f7e982aad1788d940317a,old
2419.7,shortestpath_phase,nat_newhope.png,50.0,nat_shreveport.png,mm_hotsprings.png,0.0,nat_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
1812.9,shortestpath_phase,nat_peoria.png,49.0,mm_hotsprings.png,nat_racine.png,0.0,nat_racine.png,Two Edge Diff,Four Edge Six Edge,US,628f7e982aad1788d940317a,old
1789.3,shortestpath_phase,nat_gatlinburg.png,49.0,mm_leesburg.png,nat_newhope.png,1.0,mm_leesburg.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
2351.5,shortestpath_phase,nat_peoria.png,49.0,nat_shreveport.png,nat_newhope.png,1.0,nat_shreveport.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
2320.6,shortestpath_phase,nat_racine.png,50.0,mm_hotsprings.png,nat_newhope.png,0.0,mm_hotsprings.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
1869.6,shortestpath_phase,nat_newhope.png,50.0,nat_racine.png,nat_shreveport.png,1.0,nat_shreveport.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
2130.5,shortestpath_phase,nat_cornwall.png,50.0,mm_hanover.png,nat_gatlinburg.png,0.0,mm_hanover.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
1602.1,shortestpath_phase,nat_newhope.png,49.0,nat_westpalmbeach.png,nat_racine.png,0.0,nat_racine.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
2050.7,shortestpath_phase,nat_boulder.png,50.0,mm_hanover.png,nat_huntsville.png,0.0,mm_hanover.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
2157.6,shortestpath_phase,nat_peoria.png,49.0,nat_carmel.png,nat_westpalmbeach.png,1.0,nat_carmel.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
1528.7,shortestpath_phase,nat_huntsville.png,50.0,mm_hotsprings.png,nat_racine.png,1.0,nat_racine.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
1680.3,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_shreveport.png,nat_newhope.png,1.0,nat_shreveport.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
1730.0,shortestpath_phase,nat_cornwall.png,50.0,nat_westpalmbeach.png,mm_leesburg.png,1.0,mm_leesburg.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
2104.1,shortestpath_phase,nat_newhope.png,49.0,nat_shreveport.png,nat_westpalmbeach.png,1.0,nat_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
1866.0,shortestpath_phase,nat_boulder.png,49.0,nat_gatlinburg.png,nat_huntsville.png,1.0,nat_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
1972.3,shortestpath_phase,nat_racine.png,50.0,nat_newhope.png,nat_peoria.png,0.0,nat_newhope.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
2251.7,shortestpath_phase,nat_peoria.png,50.0,nat_boulder.png,nat_huntsville.png,1.0,nat_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,628f7e982aad1788d940317a,old
1903.0,shortestpath_phase,nat_boulder.png,50.0,nat_cornwall.png,nat_carmel.png,1.0,nat_carmel.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
1541.8,shortestpath_phase,nat_peoria.png,49.0,nat_gatlinburg.png,nat_racine.png,0.0,nat_racine.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
1950.0,shortestpath_phase,nat_boulder.png,50.0,nat_peoria.png,nat_shreveport.png,1.0,nat_shreveport.png,Two Edge Diff,Four Edge Six Edge,US,628f7e982aad1788d940317a,old
1724.2,shortestpath_phase,nat_cornwall.png,49.0,nat_gatlinburg.png,nat_racine.png,0.0,nat_racine.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
1899.2,shortestpath_phase,nat_westpalmbeach.png,49.0,nat_shreveport.png,nat_cornwall.png,1.0,nat_shreveport.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
1887.7,shortestpath_phase,nat_gatlinburg.png,49.0,nat_huntsville.png,nat_peoria.png,1.0,nat_huntsville.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
1757.0,shortestpath_phase,mm_hanover.png,50.0,nat_peoria.png,mm_leesburg.png,1.0,mm_leesburg.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
2101.2,shortestpath_phase,nat_cornwall.png,49.0,mm_hotsprings.png,nat_carmel.png,0.0,nat_carmel.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
1689.8,shortestpath_phase,nat_newhope.png,50.0,mm_leesburg.png,nat_boulder.png,0.0,mm_leesburg.png,Four Edge Diff,Two Edge Six Edge,US,628f7e982aad1788d940317a,old
2337.4,shortestpath_phase,nat_boulder.png,50.0,mm_hanover.png,nat_shreveport.png,0.0,mm_hanover.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
1811.6,shortestpath_phase,mm_hotsprings.png,50.0,nat_shreveport.png,mm_leesburg.png,1.0,mm_leesburg.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
1889.9,shortestpath_phase,nat_huntsville.png,49.0,nat_carmel.png,nat_boulder.png,1.0,nat_carmel.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
2263.8,shortestpath_phase,mm_hanover.png,49.0,nat_racine.png,nat_huntsville.png,1.0,nat_racine.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
2503.0,shortestpath_phase,nat_huntsville.png,49.0,nat_westpalmbeach.png,nat_boulder.png,1.0,nat_westpalmbeach.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
1888.6,shortestpath_phase,nat_cornwall.png,50.0,mm_hotsprings.png,mm_leesburg.png,1.0,mm_leesburg.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
2139.9,shortestpath_phase,mm_hotsprings.png,50.0,nat_newhope.png,nat_peoria.png,0.0,nat_newhope.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
1877.8,shortestpath_phase,mm_hanover.png,49.0,nat_racine.png,nat_newhope.png,1.0,nat_racine.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
1597.1,shortestpath_phase,mm_hotsprings.png,49.0,nat_cornwall.png,nat_peoria.png,1.0,nat_cornwall.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
1766.5,shortestpath_phase,nat_newhope.png,49.0,mm_hanover.png,nat_boulder.png,1.0,mm_hanover.png,Two Edge Diff,Four Edge Six Edge,US,628f7e982aad1788d940317a,old
1805.8,shortestpath_phase,mm_hotsprings.png,50.0,nat_carmel.png,nat_cornwall.png,0.0,nat_carmel.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
2278.9,shortestpath_phase,nat_boulder.png,50.0,nat_huntsville.png,nat_peoria.png,0.0,nat_huntsville.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
1550.3,shortestpath_phase,mm_hotsprings.png,49.0,nat_cornwall.png,mm_hanover.png,0.0,mm_hanover.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
1947.0,shortestpath_phase,mm_leesburg.png,49.0,nat_carmel.png,nat_westpalmbeach.png,1.0,nat_carmel.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
1962.4,shortestpath_phase,nat_westpalmbeach.png,49.0,mm_hotsprings.png,nat_newhope.png,1.0,mm_hotsprings.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
2062.7,shortestpath_phase,nat_cornwall.png,50.0,nat_gatlinburg.png,mm_hotsprings.png,0.0,nat_gatlinburg.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
1709.2,shortestpath_phase,nat_newhope.png,50.0,nat_shreveport.png,nat_boulder.png,0.0,nat_shreveport.png,Four Edge Diff,Two Edge Six Edge,US,628f7e982aad1788d940317a,old
1662.0,shortestpath_phase,nat_boulder.png,49.0,nat_peoria.png,nat_cornwall.png,0.0,nat_cornwall.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
2004.9,shortestpath_phase,nat_racine.png,50.0,nat_cornwall.png,mm_hanover.png,1.0,mm_hanover.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
2478.0,shortestpath_phase,nat_cornwall.png,50.0,nat_gatlinburg.png,nat_boulder.png,0.0,nat_gatlinburg.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
1721.5,shortestpath_phase,nat_boulder.png,49.0,nat_huntsville.png,mm_hanover.png,0.0,mm_hanover.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
2200.9,shortestpath_phase,nat_huntsville.png,50.0,nat_boulder.png,nat_carmel.png,1.0,nat_carmel.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
1648.0,shortestpath_phase,nat_boulder.png,49.0,nat_cornwall.png,nat_newhope.png,1.0,nat_cornwall.png,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
2184.0,shortestpath_phase,mm_hotsprings.png,50.0,nat_racine.png,nat_cornwall.png,0.0,nat_racine.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
2451.4,shortestpath_phase,mm_hanover.png,49.0,nat_boulder.png,mm_hotsprings.png,1.0,nat_boulder.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
2361.7,shortestpath_phase,nat_westpalmbeach.png,50.0,nat_cornwall.png,nat_peoria.png,0.0,nat_cornwall.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
1893.2,shortestpath_phase,nat_newhope.png,50.0,mm_hanover.png,nat_peoria.png,1.0,nat_peoria.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
1512.4,shortestpath_phase,nat_racine.png,49.0,nat_peoria.png,mm_hanover.png,0.0,mm_hanover.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
1646.3,shortestpath_phase,nat_gatlinburg.png,50.0,nat_newhope.png,nat_shreveport.png,1.0,nat_shreveport.png,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
2163.3,shortestpath_phase,nat_cornwall.png,49.0,nat_carmel.png,nat_boulder.png,1.0,nat_carmel.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
1654.3,shortestpath_phase,nat_boulder.png,49.0,nat_gatlinburg.png,nat_cornwall.png,1.0,nat_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
1925.6,shortestpath_phase,nat_huntsville.png,50.0,nat_boulder.png,nat_peoria.png,1.0,nat_peoria.png,Three Edge Diff,Three Edge Six Edge,US,628f7e982aad1788d940317a,old
1879.0,shortestpath_phase,nat_boulder.png,49.0,mm_hotsprings.png,mm_hanover.png,0.0,mm_hanover.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
1805.8,shortestpath_phase,nat_newhope.png,50.0,nat_westpalmbeach.png,nat_gatlinburg.png,1.0,nat_gatlinburg.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
2075.4,shortestpath_phase,nat_huntsville.png,49.0,nat_racine.png,nat_boulder.png,1.0,nat_racine.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
2139.4,shortestpath_phase,nat_newhope.png,49.0,mm_hanover.png,mm_hotsprings.png,1.0,mm_hanover.png,One Edge Diff,Four Edge Five Edge,US,628f7e982aad1788d940317a,old
1908.0,shortestpath_phase,nat_shreveport.png,49.0,nat_racine.png,nat_gatlinburg.png,1.0,nat_racine.png,One Edge Diff,Two Edge Three Edge,US,628f7e982aad1788d940317a,old
2465.5,shortestpath_phase,nat_boulder.png,50.0,mm_leesburg.png,mm_hanover.png,1.0,mm_hanover.png,Two Edge Diff,Two Edge Four Edge,US,628f7e982aad1788d940317a,old
2216.6,shortestpath_phase,nat_cornwall.png,50.0,nat_boulder.png,mm_leesburg.png,1.0,mm_leesburg.png,Three Edge Diff,Two Edge Five Edge,US,628f7e982aad1788d940317a,old
1987.8,shortestpath_phase,nat_peoria.png,49.0,nat_newhope.png,nat_gatlinburg.png,1.0,nat_newhope.png,Two Edge Diff,Three Edge Five Edge,US,628f7e982aad1788d940317a,old
2180.4,shortestpath_phase,,49.0,,,1.0,,One Edge Diff,Three Edge Four Edge,US,628f7e982aad1788d940317a,old
4668.2,shortestpath_phase,,49.0,,,1.0,,One Edge Diff,Five Edge Six Edge,US,628f7e982aad1788d940317a,old
1731.0,shortestpath_phase,nat_hanover.png,50.0,mm_carmel.png,nat_shreveport.png,1.0,nat_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1435.0,shortestpath_phase,nat_newhope.png,50.0,mm_carmel.png,mm_huntsville.png,1.0,mm_huntsville.png,One Edge Diff,Two Edge Three Edge,US,5cba50bf114fa5001aac5570,old
1172.9,shortestpath_phase,mm_carmel.png,49.0,nat_hanover.png,nat_hotsprings.png,0.0,nat_hotsprings.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1222.6,shortestpath_phase,nat_gatlinburg.png,50.0,mm_huntsville.png,nat_shreveport.png,0.0,mm_huntsville.png,Two Edge Diff,Two Edge Four Edge,US,5cba50bf114fa5001aac5570,old
968.5,shortestpath_phase,mm_racine.png,49.0,mm_cornwall.png,nat_newhope.png,0.0,nat_newhope.png,Three Edge Diff,Two Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1031.7,shortestpath_phase,mm_huntsville.png,50.0,mm_cornwall.png,nat_gatlinburg.png,1.0,nat_gatlinburg.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1094.1,shortestpath_phase,mm_racine.png,50.0,nat_shreveport.png,nat_hanover.png,1.0,nat_hanover.png,One Edge Diff,Four Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1158.9,shortestpath_phase,mm_huntsville.png,50.0,mm_cornwall.png,nat_peoria.png,1.0,nat_peoria.png,Two Edge Diff,Four Edge Six Edge,US,5cba50bf114fa5001aac5570,old
853.4,shortestpath_phase,mm_cornwall.png,49.0,mm_huntsville.png,nat_gatlinburg.png,0.0,nat_gatlinburg.png,Two Edge Diff,Four Edge Six Edge,US,5cba50bf114fa5001aac5570,old
890.6,shortestpath_phase,mm_huntsville.png,50.0,mm_racine.png,mm_cornwall.png,0.0,mm_racine.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1108.5,shortestpath_phase,mm_cornwall.png,49.0,nat_leesburg.png,mm_carmel.png,1.0,nat_leesburg.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
946.5,shortestpath_phase,nat_gatlinburg.png,50.0,mm_cornwall.png,mm_huntsville.png,1.0,mm_huntsville.png,Two Edge Diff,Two Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1016.6,shortestpath_phase,mm_carmel.png,50.0,nat_hanover.png,nat_shreveport.png,0.0,nat_hanover.png,One Edge Diff,Five Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1003.2,shortestpath_phase,nat_shreveport.png,50.0,mm_carmel.png,nat_hotsprings.png,1.0,nat_hotsprings.png,Two Edge Diff,Four Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1060.5,shortestpath_phase,mm_carmel.png,50.0,nat_newhope.png,nat_leesburg.png,0.0,nat_newhope.png,Two Edge Diff,Three Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1043.6,shortestpath_phase,mm_cornwall.png,49.0,mm_racine.png,mm_carmel.png,1.0,mm_racine.png,One Edge Diff,Five Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1159.0,shortestpath_phase,nat_shreveport.png,50.0,mm_racine.png,mm_boulder.png,1.0,mm_boulder.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1008.2,shortestpath_phase,mm_huntsville.png,50.0,nat_shreveport.png,nat_leesburg.png,1.0,nat_leesburg.png,One Edge Diff,Four Edge Five Edge,US,5cba50bf114fa5001aac5570,old
998.9,shortestpath_phase,nat_hotsprings.png,49.0,nat_peoria.png,mm_boulder.png,0.0,mm_boulder.png,One Edge Diff,Two Edge Three Edge,US,5cba50bf114fa5001aac5570,old
1231.9,shortestpath_phase,mm_huntsville.png,50.0,mm_cornwall.png,nat_leesburg.png,1.0,nat_leesburg.png,Two Edge Diff,Four Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1080.4,shortestpath_phase,mm_cornwall.png,49.0,mm_racine.png,mm_huntsville.png,1.0,mm_racine.png,One Edge Diff,Five Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1253.2,shortestpath_phase,nat_hanover.png,50.0,mm_huntsville.png,nat_gatlinburg.png,1.0,nat_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1091.0,shortestpath_phase,mm_cornwall.png,49.0,nat_hotsprings.png,nat_shreveport.png,0.0,nat_shreveport.png,Two Edge Diff,Three Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1194.9,shortestpath_phase,mm_huntsville.png,49.0,nat_peoria.png,mm_racine.png,0.0,mm_racine.png,Two Edge Diff,Two Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1327.6,shortestpath_phase,mm_cornwall.png,49.0,nat_hotsprings.png,nat_peoria.png,0.0,nat_peoria.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1136.6,shortestpath_phase,mm_huntsville.png,50.0,mm_cornwall.png,nat_newhope.png,1.0,nat_newhope.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
994.3,shortestpath_phase,mm_cornwall.png,49.0,nat_hotsprings.png,mm_carmel.png,1.0,nat_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1738.5,shortestpath_phase,mm_huntsville.png,50.0,nat_gatlinburg.png,nat_hanover.png,0.0,nat_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1104.8,shortestpath_phase,mm_carmel.png,50.0,nat_peoria.png,nat_hanover.png,0.0,nat_peoria.png,One Edge Diff,Four Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1735.5,shortestpath_phase,mm_huntsville.png,49.0,nat_peoria.png,mm_boulder.png,0.0,mm_boulder.png,One Edge Diff,Three Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1142.5,shortestpath_phase,nat_shreveport.png,50.0,mm_westpalmbeach.png,mm_racine.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1042.1,shortestpath_phase,nat_peoria.png,49.0,nat_leesburg.png,mm_carmel.png,1.0,nat_leesburg.png,Two Edge Diff,Two Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1245.0,shortestpath_phase,nat_gatlinburg.png,50.0,mm_cornwall.png,nat_hanover.png,1.0,nat_hanover.png,One Edge Diff,Three Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1107.9,shortestpath_phase,mm_huntsville.png,50.0,nat_hanover.png,mm_racine.png,1.0,mm_racine.png,Three Edge Diff,Two Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1214.8,shortestpath_phase,nat_leesburg.png,50.0,mm_carmel.png,nat_gatlinburg.png,1.0,nat_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1122.8,shortestpath_phase,mm_cornwall.png,49.0,mm_huntsville.png,nat_peoria.png,0.0,nat_peoria.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1252.9,shortestpath_phase,mm_carmel.png,49.0,mm_cornwall.png,nat_hanover.png,0.0,nat_hanover.png,One Edge Diff,Five Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1106.6,shortestpath_phase,mm_cornwall.png,49.0,mm_huntsville.png,nat_newhope.png,0.0,nat_newhope.png,Two Edge Diff,Four Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1347.1,shortestpath_phase,nat_hanover.png,49.0,nat_shreveport.png,mm_huntsville.png,1.0,nat_shreveport.png,Three Edge Diff,Two Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1436.8,shortestpath_phase,mm_westpalmbeach.png,49.0,nat_newhope.png,mm_cornwall.png,1.0,nat_newhope.png,One Edge Diff,Two Edge Three Edge,US,5cba50bf114fa5001aac5570,old
1057.3,shortestpath_phase,nat_hanover.png,50.0,mm_carmel.png,mm_boulder.png,1.0,mm_boulder.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1097.9,shortestpath_phase,nat_newhope.png,50.0,mm_cornwall.png,mm_carmel.png,1.0,mm_carmel.png,One Edge Diff,Three Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1124.9,shortestpath_phase,nat_hotsprings.png,49.0,nat_shreveport.png,mm_westpalmbeach.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1422.5,shortestpath_phase,mm_huntsville.png,49.0,nat_hanover.png,nat_newhope.png,0.0,nat_newhope.png,Three Edge Diff,Two Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1281.4,shortestpath_phase,mm_cornwall.png,49.0,mm_racine.png,mm_westpalmbeach.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,US,5cba50bf114fa5001aac5570,old
1126.8,shortestpath_phase,mm_carmel.png,49.0,nat_leesburg.png,nat_hotsprings.png,0.0,nat_hotsprings.png,Three Edge Diff,Three Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1168.8,shortestpath_phase,nat_shreveport.png,49.0,mm_carmel.png,nat_hanover.png,0.0,nat_hanover.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1342.8,shortestpath_phase,mm_carmel.png,50.0,nat_gatlinburg.png,mm_cornwall.png,0.0,nat_gatlinburg.png,Four Edge Diff,Two Edge Six Edge,US,5cba50bf114fa5001aac5570,old
1345.0,shortestpath_phase,nat_shreveport.png,49.0,nat_newhope.png,nat_hanover.png,0.0,nat_hanover.png,One Edge Diff,Two Edge Three Edge,US,5cba50bf114fa5001aac5570,old
967.0,shortestpath_phase,nat_newhope.png,50.0,mm_cornwall.png,mm_racine.png,1.0,mm_racine.png,Two Edge Diff,Two Edge Four Edge,US,5cba50bf114fa5001aac5570,old
1327.2,shortestpath_phase,mm_cornwall.png,49.0,nat_leesburg.png,nat_hotsprings.png,1.0,nat_leesburg.png,Three Edge Diff,Two Edge Five Edge,US,5cba50bf114fa5001aac5570,old
