rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,city_type,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
1097.9,shortestpath_phase,node6,50.0,1.0,,,,node10,,,US,5cba50bf114fa5001aac5570,old,node5,node10,One Edge Diff,Three Edge Four Edge
1124.9,shortestpath_phase,node7,49.0,0.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node1,node11,Two Edge Diff,Two Edge Four Edge
1422.5,shortestpath_phase,node13,49.0,0.0,,,,node6,,,US,5cba50bf114fa5001aac5570,old,node4,node6,Three Edge Diff,Two Edge Five Edge
1281.4,shortestpath_phase,node5,49.0,0.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node8,node11,Two Edge Diff,Three Edge Five Edge
1126.8,shortestpath_phase,node10,49.0,0.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node2,node7,Three Edge Diff,Three Edge Six Edge
1168.8,shortestpath_phase,node1,49.0,0.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node10,node4,Four Edge Diff,Two Edge Six Edge
1342.8,shortestpath_phase,node10,50.0,0.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node9,node5,Four Edge Diff,Two Edge Six Edge
1345.0,shortestpath_phase,node1,49.0,0.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node6,node4,One Edge Diff,Two Edge Three Edge
967.0,shortestpath_phase,node6,50.0,1.0,,,,node8,,,US,5cba50bf114fa5001aac5570,old,node5,node8,Two Edge Diff,Two Edge Four Edge
1327.2,shortestpath_phase,node5,49.0,1.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node2,node7,Three Edge Diff,Two Edge Five Edge
1356.4,shortestpath_phase,node8,50.0,1.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node4,node12,One Edge Diff,Three Edge Four Edge
1163.1,shortestpath_phase,node10,49.0,0.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node1,node2,One Edge Diff,Five Edge Six Edge
1169.4,shortestpath_phase,node5,49.0,1.0,,,,node6,,,US,5cba50bf114fa5001aac5570,old,node6,node10,Two Edge Diff,Four Edge Six Edge
1030.7,shortestpath_phase,node2,50.0,1.0,,,,node8,,,US,5cba50bf114fa5001aac5570,old,node10,node8,One Edge Diff,Four Edge Five Edge
1122.4,shortestpath_phase,node6,49.0,0.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node4,node11,One Edge Diff,Two Edge Three Edge
1184.8,shortestpath_phase,node1,50.0,0.0,,,,node13,,,US,5cba50bf114fa5001aac5570,old,node13,node10,One Edge Diff,Five Edge Six Edge
956.7,shortestpath_phase,node7,49.0,1.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node11,node5,Three Edge Diff,Two Edge Five Edge
1080.0,shortestpath_phase,node3,49.0,0.0,,,,node1,,,US,5cba50bf114fa5001aac5570,old,node8,node1,One Edge Diff,Two Edge Three Edge
1119.2,shortestpath_phase,node10,50.0,0.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node12,node1,Two Edge Diff,Four Edge Six Edge
1211.6,shortestpath_phase,node5,49.0,1.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node8,Two Edge Diff,Three Edge Five Edge
946.5,shortestpath_phase,node1,49.0,0.0,,,,node8,,,US,5cba50bf114fa5001aac5570,old,node10,node8,One Edge Diff,Five Edge Six Edge
1515.8,shortestpath_phase,node5,50.0,1.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node7,node3,Two Edge Diff,Three Edge Five Edge
1074.1,shortestpath_phase,node4,49.0,1.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node7,node13,One Edge Diff,Four Edge Five Edge
1069.2,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node10,Four Edge Diff,Two Edge Six Edge
1059.3,shortestpath_phase,node4,49.0,1.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node11,node13,Three Edge Diff,Three Edge Six Edge
1244.6,shortestpath_phase,node5,49.0,0.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node13,node2,Four Edge Diff,Two Edge Six Edge
1055.1,shortestpath_phase,node1,50.0,1.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node10,node9,Two Edge Diff,Four Edge Six Edge
1651.5,shortestpath_phase,node5,49.0,1.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node12,node1,One Edge Diff,Two Edge Three Edge
1322.5,shortestpath_phase,node1,49.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node9,node3,Two Edge Diff,Two Edge Four Edge
1091.6,shortestpath_phase,node5,50.0,0.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node12,node10,Four Edge Diff,Two Edge Six Edge
1164.7,shortestpath_phase,node1,50.0,0.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node4,node5,One Edge Diff,Two Edge Three Edge
1182.9,shortestpath_phase,node8,50.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node4,One Edge Diff,Three Edge Four Edge
1161.6,shortestpath_phase,node10,50.0,0.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node7,node1,Four Edge Diff,Two Edge Six Edge
1147.7,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node12,One Edge Diff,Two Edge Three Edge
1428.5,shortestpath_phase,node5,50.0,0.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node9,node10,Two Edge Diff,Four Edge Six Edge
1230.1,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node13,Three Edge Diff,Two Edge Five Edge
1164.5,shortestpath_phase,node13,50.0,0.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node11,node4,Two Edge Diff,Three Edge Five Edge
1111.5,shortestpath_phase,node2,49.0,0.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node8,node7,One Edge Diff,Three Edge Four Edge
1281.0,shortestpath_phase,node10,49.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node5,node3,Two Edge Diff,Four Edge Six Edge
1078.6,shortestpath_phase,node2,50.0,1.0,,,,node6,,,US,5cba50bf114fa5001aac5570,old,node10,node6,Three Edge Diff,Two Edge Five Edge
1200.2,shortestpath_phase,node13,49.0,1.0,,,,node1,,,US,5cba50bf114fa5001aac5570,old,node1,node5,One Edge Diff,Five Edge Six Edge
1183.6,shortestpath_phase,node10,49.0,0.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node5,node12,Two Edge Diff,Four Edge Six Edge
1363.3,shortestpath_phase,node2,50.0,0.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node9,node13,One Edge Diff,Three Edge Four Edge
1173.2,shortestpath_phase,node1,50.0,1.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node8,node4,Three Edge Diff,Two Edge Five Edge
941.5,shortestpath_phase,node13,49.0,0.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node1,node9,Three Edge Diff,Three Edge Six Edge
978.2,shortestpath_phase,node10,50.0,1.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node1,node3,Two Edge Diff,Four Edge Six Edge
1036.3,shortestpath_phase,node13,50.0,0.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node2,node4,One Edge Diff,Four Edge Five Edge
1322.8,shortestpath_phase,node9,50.0,0.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node4,node1,One Edge Diff,Three Edge Four Edge
944.3,shortestpath_phase,node10,49.0,0.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node5,node7,Four Edge Diff,Two Edge Six Edge
1053.3,shortestpath_phase,node13,50.0,0.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node4,node5,One Edge Diff,Five Edge Six Edge
1048.5,shortestpath_phase,node1,49.0,1.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node7,node8,One Edge Diff,Four Edge Five Edge
1118.1,shortestpath_phase,node10,49.0,1.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node2,node5,One Edge Diff,Five Edge Six Edge
1160.7,shortestpath_phase,node13,49.0,0.0,,,,node6,,,US,5cba50bf114fa5001aac5570,old,node1,node6,Three Edge Diff,Two Edge Five Edge
1002.0,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,5cba50bf114fa5001aac5570,old,node5,node9,One Edge Diff,Two Edge Three Edge
958.8000001,shortestpath_phase,node10,49.0,1.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node4,One Edge Diff,Four Edge Five Edge
906.8000001,shortestpath_phase,node8,50.0,1.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node1,node2,One Edge Diff,Four Edge Five Edge
870.2,shortestpath_phase,node10,49.0,1.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node7,node2,Three Edge Diff,Two Edge Five Edge
1539.0,shortestpath_phase,node9,50.0,0.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node12,node1,Two Edge Diff,Two Edge Four Edge
1106.3,shortestpath_phase,node5,49.0,0.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node13,node7,One Edge Diff,Five Edge Six Edge
968.5,shortestpath_phase,node2,50.0,1.0,,,,node13,,,US,5cba50bf114fa5001aac5570,old,node10,node13,One Edge Diff,Four Edge Five Edge
1075.3,shortestpath_phase,node1,50.0,0.0,,,,node5,,,US,5cba50bf114fa5001aac5570,old,node5,node8,Two Edge Diff,Three Edge Five Edge
1121.8,shortestpath_phase,node4,50.0,1.0,,,,node8,,,US,5cba50bf114fa5001aac5570,old,node13,node8,One Edge Diff,Four Edge Five Edge
1036.2,shortestpath_phase,node12,50.0,0.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node9,node8,One Edge Diff,Two Edge Three Edge
1108.2,shortestpath_phase,node4,50.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node13,Three Edge Diff,Three Edge Six Edge
1160.5,shortestpath_phase,node6,49.0,1.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node2,node12,One Edge Diff,Two Edge Three Edge
1257.3,shortestpath_phase,node12,50.0,1.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node13,node3,Two Edge Diff,Two Edge Four Edge
1082.5,shortestpath_phase,node13,49.0,1.0,,,,node10,,,US,5cba50bf114fa5001aac5570,old,node10,node1,Two Edge Diff,Three Edge Five Edge
1703.4,shortestpath_phase,node1,49.0,1.0,,,,node12,,,US,5cba50bf114fa5001aac5570,old,node12,node13,Two Edge Diff,Three Edge Five Edge
1344.6,shortestpath_phase,node2,49.0,1.0,,,,node6,,,US,5cba50bf114fa5001aac5570,old,node6,node13,Two Edge Diff,Two Edge Four Edge
1356.2,shortestpath_phase,node1,49.0,1.0,,,,node4,,,US,5cba50bf114fa5001aac5570,old,node4,node13,Three Edge Diff,Three Edge Six Edge
1122.1,shortestpath_phase,node12,50.0,1.0,,,,node6,,,US,5cba50bf114fa5001aac5570,old,node13,node6,One Edge Diff,Three Edge Four Edge
1183.9,shortestpath_phase,node5,49.0,1.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node9,One Edge Diff,Three Edge Four Edge
1508.6,shortestpath_phase,node10,49.0,1.0,,,,node9,,,US,5cba50bf114fa5001aac5570,old,node9,node1,Four Edge Diff,Two Edge Six Edge
1104.9,shortestpath_phase,node4,49.0,1.0,,,,node7,,,US,5cba50bf114fa5001aac5570,old,node7,node10,One Edge Diff,Four Edge Five Edge
1269.1,shortestpath_phase,node8,50.0,1.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node1,node11,Three Edge Diff,Three Edge Six Edge
1372.0,shortestpath_phase,node6,49.0,1.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node2,node5,Two Edge Diff,Two Edge Four Edge
1264.5,shortestpath_phase,node5,50.0,0.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node11,node9,One Edge Diff,Three Edge Four Edge
1119.6,shortestpath_phase,node9,50.0,0.0,,,,node2,,,US,5cba50bf114fa5001aac5570,old,node2,node1,One Edge Diff,Three Edge Four Edge
1065.7,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,5cba50bf114fa5001aac5570,old,node3,node8,Three Edge Diff,Two Edge Five Edge
991.3000001,shortestpath_phase,node7,49.0,1.0,,,,node11,,,US,5cba50bf114fa5001aac5570,old,node11,node4,Two Edge Diff,Two Edge Four Edge
2525.0,shortestpath_phase,node4,50.0,1.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node13,node8,One Edge Diff,Four Edge Five Edge
2189.1,shortestpath_phase,node1,49.0,0.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node8,node3,Three Edge Diff,Two Edge Five Edge
1845.2,shortestpath_phase,node5,49.0,0.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node10,node9,Two Edge Diff,Four Edge Six Edge
2197.5,shortestpath_phase,node12,49.0,1.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node2,node10,Two Edge Diff,Two Edge Four Edge
3027.0,shortestpath_phase,node13,49.0,0.0,,,,node1,,,US,6657584ca6e3645f4a99e753,young,node5,node1,One Edge Diff,Five Edge Six Edge
2749.1,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,6657584ca6e3645f4a99e753,young,node5,node7,One Edge Diff,Two Edge Three Edge
2183.2,shortestpath_phase,node1,49.0,1.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node3,node7,Two Edge Diff,Two Edge Four Edge
1654.7,shortestpath_phase,node4,50.0,1.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node10,node7,One Edge Diff,Four Edge Five Edge
2007.6,shortestpath_phase,node2,49.0,1.0,,,,node5,,,US,6657584ca6e3645f4a99e753,young,node5,node10,Three Edge Diff,Three Edge Six Edge
1852.5,shortestpath_phase,node10,50.0,1.0,,,,node13,,,US,6657584ca6e3645f4a99e753,young,node3,node13,One Edge Diff,Three Edge Four Edge
2348.5,shortestpath_phase,node8,50.0,1.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node5,node2,One Edge Diff,Four Edge Five Edge
1814.1,shortestpath_phase,node10,49.0,1.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node3,Two Edge Diff,Two Edge Four Edge
1185.7,shortestpath_phase,node13,50.0,1.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node5,node8,Four Edge Diff,Two Edge Six Edge
1768.3,shortestpath_phase,node10,49.0,1.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node5,Four Edge Diff,Two Edge Six Edge
1136.2,shortestpath_phase,node5,49.0,0.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node13,node7,One Edge Diff,Five Edge Six Edge
2918.4,shortestpath_phase,node8,50.0,0.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node4,node5,One Edge Diff,Four Edge Five Edge
1795.9,shortestpath_phase,node1,49.0,0.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node9,node11,One Edge Diff,Three Edge Four Edge
1890.3,shortestpath_phase,node4,50.0,0.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node8,node10,One Edge Diff,Four Edge Five Edge
2927.1,shortestpath_phase,node5,49.0,1.0,,,,node1,,,US,6657584ca6e3645f4a99e753,young,node1,node6,One Edge Diff,Three Edge Four Edge
2178.9,shortestpath_phase,node10,50.0,1.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node1,node12,Two Edge Diff,Four Edge Six Edge
2093.6,shortestpath_phase,node1,49.0,0.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node12,node4,One Edge Diff,Two Edge Three Edge
2778.6,shortestpath_phase,node10,50.0,1.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node1,node2,One Edge Diff,Five Edge Six Edge
1766.2,shortestpath_phase,node1,49.0,1.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node7,node10,Two Edge Diff,Four Edge Six Edge
1704.3,shortestpath_phase,node2,49.0,1.0,,,,node13,,,US,6657584ca6e3645f4a99e753,young,node13,node10,One Edge Diff,Four Edge Five Edge
1584.2,shortestpath_phase,node1,50.0,0.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node7,node13,One Edge Diff,Four Edge Five Edge
2062.0,shortestpath_phase,node2,49.0,0.0,,,,node6,,,US,6657584ca6e3645f4a99e753,young,node7,node6,One Edge Diff,Two Edge Three Edge
1902.6,shortestpath_phase,node1,50.0,1.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node9,node4,Two Edge Diff,Two Edge Four Edge
2993.4,shortestpath_phase,node8,49.0,0.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node1,node11,Three Edge Diff,Two Edge Five Edge
2493.5,shortestpath_phase,node1,49.0,1.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node4,node10,Four Edge Diff,Two Edge Six Edge
1970.1,shortestpath_phase,node8,50.0,1.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node5,node11,Three Edge Diff,Three Edge Six Edge
2231.5,shortestpath_phase,node10,50.0,1.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node5,node4,One Edge Diff,Five Edge Six Edge
5759.7,shortestpath_phase,node1,50.0,0.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node12,node13,Two Edge Diff,Three Edge Five Edge
3256.2,shortestpath_phase,node7,49.0,0.0,,,,node10,,,US,6657584ca6e3645f4a99e753,young,node5,node10,Three Edge Diff,Two Edge Five Edge
3016.7,shortestpath_phase,node3,50.0,1.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node10,node12,Two Edge Diff,Two Edge Four Edge
1409.9,shortestpath_phase,node10,49.0,0.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node12,node7,Two Edge Diff,Two Edge Four Edge
1362.0,shortestpath_phase,node5,50.0,0.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node2,node13,Four Edge Diff,Two Edge Six Edge
1267.6,shortestpath_phase,node10,49.0,1.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node3,node5,Two Edge Diff,Four Edge Six Edge
975.3,shortestpath_phase,node1,50.0,0.0,,,,node5,,,US,6657584ca6e3645f4a99e753,young,node5,node8,Two Edge Diff,Three Edge Five Edge
1679.3,shortestpath_phase,node10,49.0,0.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node5,node7,Four Edge Diff,Two Edge Six Edge
1167.8,shortestpath_phase,node8,50.0,0.0,,,,node13,,,US,6657584ca6e3645f4a99e753,young,node13,node3,One Edge Diff,Two Edge Three Edge
1526.8,shortestpath_phase,node10,49.0,0.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node2,node12,One Edge Diff,Four Edge Five Edge
2009.2,shortestpath_phase,node13,49.0,1.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node2,node5,Two Edge Diff,Four Edge Six Edge
1626.5,shortestpath_phase,node12,50.0,0.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node8,node13,One Edge Diff,Three Edge Four Edge
2280.1,shortestpath_phase,node10,50.0,0.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node11,node4,Two Edge Diff,Three Edge Five Edge
2088.9,shortestpath_phase,node13,49.0,0.0,,,,node6,,,US,6657584ca6e3645f4a99e753,young,node1,node6,Three Edge Diff,Three Edge Six Edge
1555.8,shortestpath_phase,node10,50.0,1.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node5,node12,Two Edge Diff,Four Edge Six Edge
1541.4,shortestpath_phase,node13,49.0,1.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node2,Two Edge Diff,Two Edge Four Edge
2017.6,shortestpath_phase,node1,49.0,1.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node11,node7,One Edge Diff,Three Edge Four Edge
1229.7,shortestpath_phase,node5,50.0,1.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node13,node8,One Edge Diff,Five Edge Six Edge
2587.7,shortestpath_phase,node11,49.0,1.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node4,node13,One Edge Diff,Two Edge Three Edge
1646.6,shortestpath_phase,node13,50.0,0.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node1,Three Edge Diff,Two Edge Five Edge
1458.2,shortestpath_phase,node10,49.0,1.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node12,node4,One Edge Diff,Four Edge Five Edge
1059.0,shortestpath_phase,node1,50.0,1.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node8,node9,One Edge Diff,Four Edge Five Edge
823.1,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node8,node12,Three Edge Diff,Three Edge Six Edge
677.3000001,shortestpath_phase,node1,50.0,1.0,,,,node13,,,US,6657584ca6e3645f4a99e753,young,node10,node13,One Edge Diff,Five Edge Six Edge
726.7,shortestpath_phase,node2,49.0,1.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node11,node9,One Edge Diff,Two Edge Three Edge
639.4,shortestpath_phase,node5,50.0,1.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node10,node7,One Edge Diff,Five Edge Six Edge
742.4000001,shortestpath_phase,node12,49.0,1.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node3,node13,Two Edge Diff,Two Edge Four Edge
746.5999999,shortestpath_phase,node5,50.0,1.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node13,node9,Two Edge Diff,Four Edge Six Edge
1140.8,shortestpath_phase,node1,49.0,1.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node8,node10,One Edge Diff,Five Edge Six Edge
1394.0,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,6657584ca6e3645f4a99e753,young,node13,node12,Four Edge Diff,Two Edge Six Edge
1343.3,shortestpath_phase,node1,49.0,1.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node10,Two Edge Diff,Four Edge Six Edge
665.2,shortestpath_phase,node5,50.0,0.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node3,node8,Two Edge Diff,Three Edge Five Edge
1537.5,shortestpath_phase,node10,50.0,1.0,,,,node4,,,US,6657584ca6e3645f4a99e753,young,node1,node4,One Edge Diff,Five Edge Six Edge
1792.4,shortestpath_phase,node5,50.0,0.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node7,One Edge Diff,Four Edge Five Edge
2099.5,shortestpath_phase,node3,49.0,1.0,,,,node1,,,US,6657584ca6e3645f4a99e753,young,node1,node5,One Edge Diff,Two Edge Three Edge
4962.3,shortestpath_phase,node5,49.0,1.0,,,,node6,,,US,6657584ca6e3645f4a99e753,young,node6,node13,Two Edge Diff,Four Edge Six Edge
1700.7,shortestpath_phase,node12,50.0,0.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node10,Two Edge Diff,Two Edge Four Edge
2310.2,shortestpath_phase,node5,50.0,1.0,,,,node1,,,US,6657584ca6e3645f4a99e753,young,node8,node1,Two Edge Diff,Three Edge Five Edge
1385.9,shortestpath_phase,node6,49.0,0.0,,,,node10,,,US,6657584ca6e3645f4a99e753,young,node5,node10,One Edge Diff,Three Edge Four Edge
2467.3,shortestpath_phase,node13,50.0,0.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node3,node1,Two Edge Diff,Three Edge Five Edge
1584.5,shortestpath_phase,node8,49.0,0.0,,,,node6,,,US,6657584ca6e3645f4a99e753,young,node1,node6,Three Edge Diff,Two Edge Five Edge
1716.0,shortestpath_phase,node10,49.0,1.0,,,,node7,,,US,6657584ca6e3645f4a99e753,young,node7,node1,Four Edge Diff,Two Edge Six Edge
991.3,shortestpath_phase,node13,50.0,0.0,,,,node9,,,US,6657584ca6e3645f4a99e753,young,node9,node4,Three Edge Diff,Three Edge Six Edge
941.3,shortestpath_phase,node10,49.0,0.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node5,node2,One Edge Diff,Five Edge Six Edge
1336.3,shortestpath_phase,node1,50.0,1.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node8,node11,Two Edge Diff,Three Edge Five Edge
1975.0,shortestpath_phase,node13,49.0,1.0,,,,node10,,,US,6657584ca6e3645f4a99e753,young,node10,node12,One Edge Diff,Three Edge Four Edge
1545.0,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,6657584ca6e3645f4a99e753,young,node8,node2,Three Edge Diff,Two Edge Five Edge
1645.1,shortestpath_phase,node13,50.0,0.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node8,node1,Three Edge Diff,Three Edge Six Edge
1385.4,shortestpath_phase,node10,49.0,0.0,,,,node6,,,US,6657584ca6e3645f4a99e753,young,node3,node6,One Edge Diff,Three Edge Four Edge
975.3000001,shortestpath_phase,node13,50.0,0.0,,,,node8,,,US,6657584ca6e3645f4a99e753,young,node8,node4,Three Edge Diff,Three Edge Six Edge
1182.2,shortestpath_phase,node10,50.0,1.0,,,,node3,,,US,6657584ca6e3645f4a99e753,young,node2,node3,One Edge Diff,Four Edge Five Edge
820.5,shortestpath_phase,node13,49.0,0.0,,,,node11,,,US,6657584ca6e3645f4a99e753,young,node1,node11,Two Edge Diff,Three Edge Five Edge
