rt,responses,trial_type,time_elapsed,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
3393,,shortestpath_phase,1623966,,../static/images/US_Cities_List/jukebox.png,,,,,50,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/camera.png,1,0.7368421052631579,,,,../static/images/US_Cities_List/camera.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1624971,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1213.699999999255,,shortestpath_phase,1626208,,../static/images/US_Cities_List/hat.png,,,,,50,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/soldier.png,1,0.7413793103448276,,,,../static/images/US_Cities_List/soldier.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1627213,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3332,,shortestpath_phase,1630562,,../static/images/US_Cities_List/wheelchair.png,,,,,49,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/hat.png,1,0.7457627118644068,,,,../static/images/US_Cities_List/paint.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1631566,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3868.9000000003725,,shortestpath_phase,1635451,,../static/images/US_Cities_List/dustpan.png,,,,,50,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/basket.png,1,0.75,,,,../static/images/US_Cities_List/basket.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1636457,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3026,,shortestpath_phase,1639500,,../static/images/US_Cities_List/hat.png,,,,,50,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/paint.png,1,0.7540983606557377,,,,../static/images/US_Cities_List/paint.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1640505,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2751.4000000003725,,shortestpath_phase,1643270,,../static/images/US_Cities_List/dustpan.png,,,,,50,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/gong.png,1,0.7580645161290323,,,,../static/images/US_Cities_List/gong.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1644277,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2005.0999999996275,,shortestpath_phase,1646297,,../static/images/US_Cities_List/soldier.png,,,,,49,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/wheelchair.png,1,0.7619047619047619,,,,../static/images/US_Cities_List/hat.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1647303,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2464.5999999996275,,shortestpath_phase,1649786,,../static/images/US_Cities_List/dustpan.png,,,,,49,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/jukebox.png,1,0.765625,,,,../static/images/US_Cities_List/teeth.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1650791,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2637,,shortestpath_phase,1653449,,../static/images/US_Cities_List/hat.png,,,,,49,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/camera.png,1,0.7692307692307693,,,,../static/images/US_Cities_List/snail.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1654454,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3475.4000000003725,,shortestpath_phase,1657944,,../static/images/US_Cities_List/camera.png,,,,,49,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/basket.png,1,0.7727272727272727,,,,../static/images/US_Cities_List/soldier.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1658949,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4429.60000000149,,shortestpath_phase,1663395,,../static/images/US_Cities_List/gong.png,,,,,49,../static/images/US_Cities_List/jukebox.png,../static/images/US_Cities_List/dustpan.png,0,0.7611940298507462,,,,../static/images/US_Cities_List/dustpan.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1664400,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2011.800000000745,,shortestpath_phase,1666425,,../static/images/US_Cities_List/hat.png,,,,,50,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/soldier.png,1,0.7647058823529411,,,,../static/images/US_Cities_List/soldier.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1667430,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3843.2999999988824,,shortestpath_phase,1671295,,../static/images/US_Cities_List/wheelchair.png,,,,,49,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/snail.png,0,0.7536231884057971,,,,../static/images/US_Cities_List/snail.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1672301,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3034.0999999996275,,shortestpath_phase,1675350,,../static/images/US_Cities_List/hat.png,,,,,49,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/wheelchair.png,1,0.7571428571428571,,,,../static/images/US_Cities_List/soldier.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1676357,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2893.4000000003725,,shortestpath_phase,1679266,,../static/images/US_Cities_List/jukebox.png,,,,,49,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/wheelchair.png,1,0.7605633802816901,,,,../static/images/US_Cities_List/paint.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1680274,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3007.0999999996275,,shortestpath_phase,1683297,,../static/images/US_Cities_List/hat.png,,,,,49,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/dustpan.png,1,0.7638888888888888,,,,../static/images/US_Cities_List/teeth.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1684301,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3365.9000000003725,,shortestpath_phase,1687685,,../static/images/US_Cities_List/jukebox.png,,,,,49,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/teeth.png,1,0.7671232876712328,,,,../static/images/US_Cities_List/globe.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1688692,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2066.699999999255,,shortestpath_phase,1690775,,../static/images/US_Cities_List/dustpan.png,,,,,49,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/jukebox.png,1,0.7702702702702703,,,,../static/images/US_Cities_List/gong.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1691780,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2149.0999999996275,,shortestpath_phase,1693944,,../static/images/US_Cities_List/wheelchair.png,,,,,50,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/barrel.png,1,0.7733333333333333,,,,../static/images/US_Cities_List/barrel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1694950,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3036.9000000003725,,shortestpath_phase,1698006,,../static/images/US_Cities_List/jukebox.png,,,,,50,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/snail.png,1,0.7763157894736842,,,,../static/images/US_Cities_List/snail.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1699011,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2065.7000000011176,,shortestpath_phase,1701093,,../static/images/US_Cities_List/hat.png,,,,,50,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/soldier.png,1,0.7792207792207793,,,,../static/images/US_Cities_List/soldier.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1702099,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2724.7999999988824,,shortestpath_phase,1704841,,../static/images/US_Cities_List/jukebox.png,,,,,50,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/globe.png,1,0.782051282051282,,,,../static/images/US_Cities_List/globe.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1705845,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4841.200000001118,,shortestpath_phase,1710709,,../static/images/US_Cities_List/camera.png,,,,,50,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/paint.png,0,0.7721518987341772,,,,../static/images/US_Cities_List/wheelchair.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1711715,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4155.199999999255,,shortestpath_phase,1715887,,../static/images/US_Cities_List/dustpan.png,,,,,49,../static/images/US_Cities_List/paint.png,../static/images/US_Cities_List/jukebox.png,1,0.775,,,,../static/images/US_Cities_List/paint.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1716893,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1660.5,,shortestpath_phase,1718571,,../static/images/US_Cities_List/basket.png,,,,,50,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/gong.png,1,0.7777777777777778,,,,../static/images/US_Cities_List/gong.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1719577,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4306.5999999996275,,shortestpath_phase,1723899,,../static/images/US_Cities_List/wheelchair.png,,,,,49,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/paint.png,1,0.7804878048780488,,,,../static/images/US_Cities_List/dustpan.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1724905,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2024.800000000745,,shortestpath_phase,1726946,,../static/images/US_Cities_List/hat.png,,,,,50,../static/images/US_Cities_List/gong.png,../static/images/US_Cities_List/camera.png,0,0.7710843373493976,,,,../static/images/US_Cities_List/gong.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1727950,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4027.699999999255,,shortestpath_phase,1732003,,../static/images/US_Cities_List/wheelchair.png,,,,,49,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/basket.png,1,0.7738095238095238,,,,../static/images/US_Cities_List/camera.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1733009,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3116.7999999988824,,intro_1,1736128,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
2335.300000000745,,intro_2,1738468,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
3260.5,,intro_3,1741733,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
3868.5,,intro_4,1745605,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
5950,,intro_5,1751559,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
4617.200000001118,,intro_6,1756181,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,1975742,,GDP-0,,,,,,,,,,,,,,,,,,,,Claywater,Hollendale,,undefineddrag08imgR:[x1:920 x2:1074 y1:211 y2:210]drag07drag12:[x1:701 x2:813 y1:212 y2:234.0078125]drag08drag12:[x1:920 x2:813 y1:211 y2:217]imgLdrag01:[x1:74 x2:516 y1:210 y2:190]drag01drag07:[x1:516 x2:662 y1:190 y2:209],false,
,,Goal Directed Planning,2035359,,GDP-1,,,,,,,,,,,,,,,,,,,,Orchard Bend,Juniper Creek,,undefinedimgRdrag03:[x1:1074 x2:903 y1:210 y2:241]drag02imgL:[x1:261 x2:74 y1:216 y2:210]drag03drag02:[x1:800 x2:317 y1:212 y2:209],false,
,,Goal Directed Planning,2084882,,GDP-2,,,,,,,,,,,,,,,,,,,,North Arroya,Juniper Creek,,undefineddrag05imgL:[x1:393 x2:74 y1:215 y2:210]drag08drag05:[x1:697 x2:392 y1:216 y2:215]imgRdrag13:[x1:1074 x2:833 y1:210 y2:210.203125]drag13drag08:[x1:833 x2:602 y1:210.203125 y2:201],false,
,,Goal Directed Planning,2105865,,GDP-3,,,,,,,,,,,,,,,,,,,,New Verdan,Hollendale,,undefinedimgRdrag08:[x1:1074 x2:790 y1:210 y2:220]drag08drag05:[x1:790 x2:498 y1:220 y2:211]drag05imgL:[x1:498 x2:74 y1:211 y2:210],false,
,,Goal Directed Planning,2194727,,GDP-4,,,,,,,,,,,,,,,,,,,,Cedarwyn,Hollendale,,undefinedimgRdrag08:[x1:1074 x2:827 y1:210 y2:262]imgLdrag08:[x1:74 x2:785 y1:210 y2:204],false,
,,Goal Directed Planning,2235014,,GDP-5,,,,,,,,,,,,,,,,,,,,Baymarsh,Hollendale,,undefineddrag10imgL:[x1:781 x2:74 y1:193.0078125 y2:210]imgRdrag10:[x1:1074 x2:781 y1:210 y2:193],false,
,,Goal Directed Planning,2324467,,GDP-6,,,,,,,,,,,,,,,,,,,,Riverlyn,Hollendale,,undefinedimgRdrag10:[x1:1074 x2:879 y1:210 y2:223]drag10drag08:[x1:879 x2:628 y1:223 y2:237]drag08imgL:[x1:541 x2:74 y1:207 y2:210],true,undefinedimgLdrag07:[x1:74 x2:337 y1:210 y2:219]drag07drag06:[x1:277 x2:487 y1:219 y2:227]drag06drag02:[x1:487 x2:674 y1:227 y2:231]drag02drag03:[x1:629 x2:794 y1:231 y2:214]imgRdrag10:[x1:1074 x2:933 y1:210 y2:244]drag10drag03:[x1:933 x2:794 y1:244 y2:229]
,,Goal Directed Planning,2333646,,GDP-7,,,,,,,,,,,,,,,,,,,,Granton Ridge,Riverlyn,,undefineddrag07imgL:[x1:312 x2:74 y1:210.0078125 y2:210]drag07imgR:[x1:312 x2:1074 y1:210 y2:210],false,
,,Goal Directed Planning,2407364,,GDP-8,,,,,,,,,,,,,,,,,,,,Granton Ridge,New Verdan,,undefinedimgRdrag03:[x1:1074 x2:652 y1:210 y2:227.0078125]drag02drag03:[x1:475 x2:652 y1:259.0078125 y2:227]imgLdrag07:[x1:74 x2:201 y1:210 y2:221]drag07drag01:[x1:201 x2:388 y1:221 y2:228]drag01drag02:[x1:388 x2:582 y1:228 y2:206],true,undefinedimgRdrag03:[x1:1074 x2:813 y1:210 y2:185.0078125]drag03drag10:[x1:875 x2:691 y1:193 y2:207]imgLdrag07:[x1:74 x2:258 y1:210 y2:199]drag07drag12:[x1:258 x2:416 y1:199 y2:209]drag12drag08:[x1:416 x2:570 y1:209 y2:191]drag08drag10:[x1:570 x2:701 y1:191 y2:198]
,,Goal Directed Planning,2481313,,GDP-9,,,,,,,,,,,,,,,,,,,,Cedarwyn,Granton Ridge,,undefinedimgLdrag04:[x1:74 x2:370 y1:210 y2:222]drag12drag08:[x1:742 x2:551 y1:222 y2:242]drag08drag04:[x1:496 x2:271 y1:244 y2:218]drag12drag07:[x1:742 x2:929 y1:222 y2:196]drag07imgR:[x1:930 x2:1074 y1:196 y2:210],false,
,,Goal Directed Planning,2517840,,GDP-10,,,,,,,,,,,,,,,,,,,,Sunmere,Juniper Creek,,undefinedimgLdrag04:[x1:74 x2:312 y1:210 y2:204]drag04drag05:[x1:312 x2:500 y1:204 y2:213.0078125]drag11drag05:[x1:725 x2:500 y1:197.0078125 y2:201]drag03drag11:[x1:858 x2:725 y1:230.0078125 y2:197.0078125]imgRdrag03:[x1:1074 x2:863 y1:210 y2:213],false,
,,Goal Directed Planning,2570782,,GDP-11,,,,,,,,,,,,,,,,,,,,Cedarwyn,Baymarsh,,undefinedimgRdrag10:[x1:1074 x2:883 y1:210 y2:196.0078125]drag10drag03:[x1:883 x2:669 y1:196.0078125 y2:180]imgLdrag04:[x1:74 x2:375 y1:210 y2:273]drag04drag11:[x1:320 x2:499 y1:184 y2:208]drag11drag03:[x1:499 x2:669 y1:208 y2:180],true,undefinedimgLdrag04:[x1:74 x2:349 y1:210 y2:225.0078125]drag04imgR:[x1:463 x2:1074 y1:205 y2:210]
,,Goal Directed Planning,2588828,,GDP-12,,,,,,,,,,,,,,,,,,,,Orchard Bend,Hollendale,,undefineddrag02imgL:[x1:277 x2:74 y1:177.0078125 y2:210]drag03drag02:[x1:596 x2:399 y1:183.0078125 y2:199]drag03drag10:[x1:596 x2:798 y1:183.0078125 y2:190]drag10imgR:[x1:798 x2:1074 y1:190 y2:210],false,
,,Goal Directed Planning,2673576,,GDP-13,,,,,,,,,,,,,,,,,,,,Claywater,Cedarwyn,,undefineddrag03imgL:[x1:314 x2:74 y1:239.0078125 y2:210]drag10drag03:[x1:498 x2:280 y1:210 y2:206]drag08drag10:[x1:686 x2:498 y1:219.0078125 y2:210]imgRdrag08:[x1:1074 x2:766 y1:210 y2:219],true,undefinedimgLdrag01:[x1:74 x2:251 y1:210 y2:215]drag01drag07:[x1:251 x2:424 y1:215 y2:221]drag07drag12:[x1:443 x2:717 y1:201 y2:222.0078125]drag12drag11:[x1:649 x2:860 y1:196 y2:218]drag11imgR:[x1:860 x2:1074 y1:218 y2:210]
,,Goal Directed Planning,2685554,,GDP-14,,,,,,,,,,,,,,,,,,,,Claywater,Juniper Creek,,undefinedimgLdrag03:[x1:74 x2:417 y1:210 y2:196]drag03imgR:[x1:417 x2:1074 y1:196 y2:210],false,
,,Goal Directed Planning,2695228,,GDP-15,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Hollendale,,undefinedimgLdrag10:[x1:74 x2:576 y1:210 y2:210]drag10imgR:[x1:576 x2:1074 y1:210 y2:210],false,
,,Goal Directed Planning,2728297,,GDP-16,,,,,,,,,,,,,,,,,,,,Juniper Creek,Riverlyn,,undefinedimgRdrag07:[x1:1074 x2:864 y1:210 y2:205.0078125]drag07drag01:[x1:864 x2:616 y1:205 y2:231.0078125]drag01drag02:[x1:617 x2:376 y1:231 y2:230]imgLdrag03:[x1:74 x2:290 y1:210 y2:217.0078125]drag03drag02:[x1:290 x2:429 y1:217.0078125 y2:230],false,
,,Goal Directed Planning,2877850,,GDP-17,,,,,,,,,,,,,,,,,,,,North Arroya,Granton Ridge,,undefinedimgLdrag05:[x1:74 x2:383 y1:210 y2:225]imgRdrag07:[x1:1074 x2:964 y1:210 y2:234.0078125]drag05drag08:[x1:233 x2:376 y1:215 y2:242.203125]drag08drag12:[x1:376 x2:560 y1:242.203125 y2:203]drag12drag07:[x1:560 x2:762 y1:203 y2:200],true,undefinedimgRdrag02:[x1:1074 x2:860 y1:210 y2:191.0078125]imgLdrag05:[x1:74 x2:191 y1:210 y2:253]drag05drag08:[x1:191 x2:333 y1:253 y2:217]drag08drag10:[x1:333 x2:473 y1:217 y2:212]drag10drag03:[x1:473 x2:642 y1:212 y2:235]drag03drag02:[x1:642 x2:867 y1:235 y2:196]
,,Goal Directed Planning,2923414,,GDP-18,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Cedarwyn,,undefinedimgLdrag10:[x1:74 x2:311 y1:210 y2:215]drag10drag08:[x1:311 x2:719 y1:215 y2:227]drag08imgR:[x1:719 x2:1074 y1:227 y2:210],true,undefineddrag11imgL:[x1:389 x2:74 y1:306.0078125 y2:210]imgRdrag11:[x1:1074 x2:389 y1:210 y2:306.0078125]
,,Goal Directed Planning,2932583,,GDP-19,,,,,,,,,,,,,,,,,,,,Cedarwyn,Sunmere,,undefineddrag04imgL:[x1:444 x2:74 y1:225.0078125 y2:210]imgRdrag04:[x1:1074 x2:444 y1:210 y2:225.0078125],false,
,,Goal Directed Planning,2970492,,GDP-20,,,,,,,,,,,,,,,,,,,,Baymarsh,Riverlyn,,undefinedimgRdrag07:[x1:1074 x2:839 y1:210 y2:190.0078125]drag07drag06:[x1:838 x2:672 y1:226 y2:219.0078125]drag02drag06:[x1:490 x2:673 y1:219 y2:219]imgLdrag10:[x1:74 x2:223 y1:210 y2:227.0078125]drag10drag03:[x1:223 x2:358 y1:227.0078125 y2:197]drag03drag02:[x1:358 x2:490 y1:197 y2:219],false,
,,Goal Directed Planning,2992029,,GDP-21,,,,,,,,,,,,,,,,,,,,Orchard Bend,Cedarwyn,,undefinedimgRdrag11:[x1:1074 x2:812 y1:210 y2:269]drag11drag03:[x1:812 x2:568 y1:269 y2:252]drag03drag02:[x1:568 x2:339 y1:252 y2:237]drag02imgL:[x1:339 x2:74 y1:237 y2:210],false,
,,Goal Directed Planning,3026704,,GDP-22,,,,,,,,,,,,,,,,,,,,Claywater,Delaro Park,,undefineddrag03imgL:[x1:257 x2:74 y1:197 y2:210]drag10drag03:[x1:488 x2:257 y1:230 y2:197]drag08drag10:[x1:645 x2:488 y1:214.0078125 y2:230]drag12drag08:[x1:858 x2:645 y1:218.0078125 y2:214.0078125]imgRdrag12:[x1:1074 x2:858 y1:210 y2:218.0078125],false,
,,Goal Directed Planning,3058938,,GDP-23,,,,,,,,,,,,,,,,,,,,Delaro Park,Juniper Creek,,undefineddrag12imgL:[x1:654 x2:74 y1:191.0078125 y2:210]imgRdrag08:[x1:1074 x2:870 y1:210 y2:182.0078125]drag08drag12:[x1:870 x2:654 y1:182 y2:191.0078125],true,undefinedimgRdrag03:[x1:1074 x2:660 y1:210 y2:196.0078125]drag01imgL:[x1:282 x2:74 y1:204.0078125 y2:210]drag02drag01:[x1:451 x2:282 y1:205 y2:204.0078125]drag03drag02:[x1:660 x2:451 y1:196 y2:205]
,,Goal Directed Planning,3076443,,GDP-24,,,,,,,,,,,,,,,,,,,,North Arroya,Hollendale,,undefineddrag05imgL:[x1:387 x2:74 y1:205.0078125 y2:210]drag08drag05:[x1:610 x2:387 y1:208.0078125 y2:205.0078125]drag08drag10:[x1:610 x2:882 y1:208.0078125 y2:258]imgRdrag10:[x1:1074 x2:882 y1:210 y2:258],false,
,,Goal Directed Planning,3108034,,GDP-25,,,,,,,,,,,,,,,,,,,,Orchard Bend,Baymarsh,,undefineddrag02imgL:[x1:352 x2:74 y1:173.0078125 y2:210]drag03drag02:[x1:500 x2:352 y1:219.0078125 y2:173.0078125]drag10drag03:[x1:844 x2:499 y1:209.0078125 y2:219]imgRdrag10:[x1:1074 x2:844 y1:210 y2:209],false,
,,Goal Directed Planning,3143676,,GDP-26,,,,,,,,,,,,,,,,,,,,Orchard Bend,Hawthorne Bluffs,,undefineddrag02imgL:[x1:473 x2:74 y1:202.0078125 y2:210]imgRdrag02:[x1:1074 x2:473 y1:210 y2:202],true,undefineddrag07imgL:[x1:337 x2:74 y1:259 y2:210]imgRdrag10:[x1:1074 x2:868 y1:210 y2:233.0078125]drag10drag08:[x1:868 x2:721 y1:233.0078125 y2:271.0078125]drag08drag12:[x1:721 x2:546 y1:271.0078125 y2:236]drag12drag07:[x1:545 x2:337 y1:236 y2:259]
,,Goal Directed Planning,3211630,,GDP-27,,,,,,,,,,,,,,,,,,,,Cedarwyn,Juniper Creek,,undefineddrag04imgL:[x1:404 x2:74 y1:199 y2:210]drag04drag11:[x1:350 x2:545 y1:199 y2:223.0078125]drag03drag11:[x1:773 x2:544 y1:215.0078125 y2:197]imgRdrag03:[x1:1074 x2:772 y1:210 y2:215],false,
,,Goal Directed Planning,3279485,,GDP-28,,,,,,,,,,,,,,,,,,,,Orchard Bend,North Arroya,,undefineddrag02imgL:[x1:358 x2:74 y1:239.0078125 y2:210]drag03drag02:[x1:640 x2:358 y1:226 y2:208]drag10drag03:[x1:735 x2:563 y1:181.0078125 y2:193]drag08drag10:[x1:829 x2:688 y1:197 y2:190]imgRdrag08:[x1:1074 x2:864 y1:210 y2:197],true,undefineddrag02imgL:[x1:297 x2:74 y1:220.0078125 y2:210]drag03drag02:[x1:568 x2:294 y1:211.0078125 y2:213]imgRdrag11:[x1:1074 x2:689 y1:210 y2:199.0078125]drag11drag03:[x1:689 x2:483 y1:199.0078125 y2:209]
,,Goal Directed Planning,3293786,,GDP-29,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Delaro Park,,undefineddrag02imgL:[x1:630 x2:74 y1:233.0078125 y2:210]imgRdrag01:[x1:1074 x2:792 y1:210 y2:216.0078125]drag01drag02:[x1:792 x2:630 y1:216.0078125 y2:233.0078125],false,
,,Goal Directed Planning,3355575,,GDP-30,,,,,,,,,,,,,,,,,,,,Cedarwyn,Riverlyn,,undefinedimgRdrag08:[x1:1074 x2:816 y1:210 y2:252]imgLdrag04:[x1:74 x2:350 y1:210 y2:193.0078125]drag04drag08:[x1:350 x2:768 y1:193.0078125 y2:213],true,undefineddrag11imgL:[x1:343 x2:74 y1:205.0078125 y2:210]drag03drag11:[x1:524 x2:344 y1:181.0078125 y2:205]drag02drag03:[x1:701 x2:524 y1:181.0078125 y2:181.0078125]drag02drag01:[x1:582 x2:849 y1:182 y2:153.0078125]drag01drag07:[x1:732 x2:892 y1:173 y2:230]drag07imgR:[x1:892 x2:1074 y1:230 y2:210]
,,Goal Directed Planning,3379988,,GDP-31,,,,,,,,,,,,,,,,,,,,Orchard Bend,Delaro Park,,undefineddrag02imgL:[x1:325 x2:74 y1:184.0078125 y2:210]drag03drag02:[x1:537 x2:325 y1:226.0078125 y2:184.0078125]drag10drag03:[x1:723 x2:537 y1:205 y2:226]imgRdrag12:[x1:1074 x2:946 y1:210 y2:227]drag12drag08:[x1:946 x2:798 y1:227 y2:207]drag08drag10:[x1:798 x2:695 y1:207 y2:206],false,
,,Goal Directed Planning,3391256,,GDP-32,,,,,,,,,,,,,,,,,,,,Juniper Creek,New Verdan,,undefinedimgRdrag03:[x1:1074 x2:508 y1:210 y2:176]drag03imgL:[x1:508 x2:74 y1:176 y2:210],false,
