rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position
2417.7000000029802,,shortestpath_phase,1533339,../static/images/US_Cities_List/mm_leesburg.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_boulder.png,1,0.4576271186440678,,,,../static/images/US_Cities_List/mm_boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
1355.2000000029802,,shortestpath_phase,1540896,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_newhope.png,1,0.4666666666666667,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
2917.4000000059605,,shortestpath_phase,1548452,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.47540983606557374,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
2879.7000000029802,,shortestpath_phase,1556005,../static/images/US_Cities_List/mm_hanover.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_hotsprings.png,0,0.46774193548387094,,,,../static/images/US_Cities_List/nat_hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
3429.7999999970198,,shortestpath_phase,1563564,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.4603174603174603,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
2316.5999999940395,,shortestpath_phase,1571123,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/nat_newhope.png,0,0.453125,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
2061.2000000029802,,shortestpath_phase,1578678,../static/images/US_Cities_List/mm_cornwall.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_boulder.png,0,0.4461538461538462,,,,../static/images/US_Cities_List/mm_boulder.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,
666.6999999880791,,shortestpath_phase,1586238,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_newhope.png,1,0.45454545454545453,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
3401,,shortestpath_phase,1593794,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_newhope.png,0,0.44776119402985076,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,
3508.6000000089407,,shortestpath_phase,1601354,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.4411764705882353,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
4953.300000011921,,shortestpath_phase,1608910,../static/images/US_Cities_List/nat_huntsville.png,,,,49,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_gatlinburg.png,0,0.43478260869565216,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
6419.70000000298,,shortestpath_phase,1616466,../static/images/US_Cities_List/mm_gatlinburg.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_boulder.png,0,0.42857142857142855,,,,../static/images/US_Cities_List/mm_boulder.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,
4170.5,,shortestpath_phase,1624021,../static/images/US_Cities_List/mm_gatlinburg.png,,,,50,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.4225352112676056,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
3850.7000000029802,,shortestpath_phase,1631562,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_leesburg.png,1,0.4305555555555556,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
1252,,shortestpath_phase,1639109,../static/images/US_Cities_List/nat_huntsville.png,,,,49,../static/images/US_Cities_List/mm_boulder.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0,0.4246575342465753,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,
2784.6000000089407,,shortestpath_phase,1646659,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_hanover.png,0,0.4189189189189189,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
992.8000000119209,,shortestpath_phase,1654215,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_gatlinburg.png,1,0.4266666666666667,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
1242.9000000059605,,shortestpath_phase,1661762,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_peoria.png,0,0.42105263157894735,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,
1482.6000000089407,,shortestpath_phase,1669323,../static/images/US_Cities_List/nat_newhope.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.42857142857142855,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
1963.6000000089407,,shortestpath_phase,1676877,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_hanover.png,0,0.4230769230769231,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
5650.20000000298,,shortestpath_phase,1684429,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_leesburg.png,1,0.43037974683544306,,,,../static/images/US_Cities_List/nat_racine.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
null,,shortestpath_phase,1691985,../static/images/US_Cities_List/nat_newhope.png,,,,null,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.425,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,
981.0999999940395,,shortestpath_phase,1699537,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0,0.41975308641975306,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,
2805.800000011921,,shortestpath_phase,1707094,../static/images/US_Cities_List/mm_boulder.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.4268292682926829,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,
4879.20000000298,,shortestpath_phase,1714649,../static/images/US_Cities_List/mm_boulder.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.43373493975903615,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,
5027,,shortestpath_phase,1722210,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.42857142857142855,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,
5307.70000000298,,shortestpath_phase,1729771,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_racine.png,0,0.4235294117647059,,,,../static/images/US_Cities_List/nat_racine.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,
null,,thebreak,1729876,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,
7404.20000000298,,intro_0,1737284,instruct,,,,32,,,,,,,,,,,,,,,,,,,
4347.100000008941,,intro_1,1741633,instruct,,,,32,,,,,,,,,,,,,,,,,,,
89460.5,,intro_2,1831095,instruct,,,,32,,,,,,,,,,,,,,,,,,,
3599.9000000059605,,intro_3,1834697,instruct,,,,32,,,,,,,,,,,,,,,,,,,
2992.800000011921,,intro_4,1837692,instruct,,,,32,,,,,,,,,,,,,,,,,,,
6849,,intro_5,1844543,instruct,,,,32,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,1892933,GDP-0,,,,,,,,,,,,,,,,,,,New Hope,Cornwall,,undefineddrag13drag11:[x1:341 x2:777 y1:225 y2:104.0078125]imgLdrag13:[x1:74 x2:341 y1:210 y2:225]drag11imgR:[x1:777 x2:1074 y1:104 y2:210],
,,Goal Directed Planning,1919398,GDP-1,,,,,,,,,,,,,,,,,,,Shreveport,Huntsville,,undefinedimgLdrag06:[x1:74 x2:419 y1:210 y2:225]drag06drag02:[x1:419 x2:705 y1:225 y2:176.0078125]drag02imgR:[x1:705 x2:1074 y1:176.0078125 y2:210],
,,Goal Directed Planning,1944649,GDP-2,,,,,,,,,,,,,,,,,,,Huntsville,Hot Springs,,undefinedimgLdrag09:[x1:74 x2:410 y1:210 y2:217]drag09drag07:[x1:410 x2:705 y1:217 y2:246.0078125]drag07imgR:[x1:705 x2:1074 y1:246.0078125 y2:210],
,,Goal Directed Planning,1980616,GDP-3,,,,,,,,,,,,,,,,,,,Leesburg,Peoria,,undefinedimgLdrag11:[x1:74 x2:533 y1:210 y2:195.0078125]drag11drag07:[x1:533 x2:879 y1:195.0078125 y2:169]drag07imgR:[x1:879 x2:1074 y1:169 y2:210],
,,Goal Directed Planning,2033833,GDP-4,,,,,,,,,,,,,,,,,,,Carmel,Peoria,,undefinedimgLdrag03:[x1:74 x2:529 y1:210 y2:257]drag03drag07:[x1:529 x2:762 y1:257 y2:197]drag07imgR:[x1:762 x2:1074 y1:197 y2:210],
,,Goal Directed Planning,2098998,GDP-5,,,,,,,,,,,,,,,,,,,Leesburg,Huntsville,,undefinedimgLdrag06:[x1:74 x2:650 y1:210 y2:188.0078125]drag06drag04:[x1:650 x2:840 y1:188.0078125 y2:121]drag04imgR:[x1:840 x2:1074 y1:121 y2:210],
,,Goal Directed Planning,2155769,GDP-6,,,,,,,,,,,,,,,,,,,Racine,Cornwall,,undefinedimgLdrag07:[x1:74 x2:743 y1:210 y2:207.0078125]drag07drag11:[x1:743 x2:882 y1:207.0078125 y2:67.0078125]drag11imgR:[x1:882 x2:1074 y1:67.0078125 y2:210],
,,Goal Directed Planning,2249021,GDP-7,,,,,,,,,,,,,,,,,,,Leesburg,Hot Springs,,undefinedimgLdrag06:[x1:74 x2:587 y1:210 y2:181]drag06drag04:[x1:587 x2:795 y1:181 y2:111]drag04imgR:[x1:795 x2:1074 y1:111 y2:210],
,,Goal Directed Planning,2303322,GDP-8,,,,,,,,,,,,,,,,,,,Hanover,Gatlinburg,,undefinedimgRdrag12:[x1:1074 x2:860 y1:210 y2:113.0078125]drag12drag13:[x1:860 x2:652 y1:113.0078125 y2:149.0078125]drag13imgL:[x1:652 x2:74 y1:149.0078125 y2:210],
,,Goal Directed Planning,2547389,GDP-9,,,,,,,,,,,,,,,,,,,New Hope,Huntsville,,undefineddrag03imgL:[x1:369 x2:74 y1:198 y2:210]drag04drag03:[x1:716 x2:369 y1:144.0078125 y2:198]drag04imgR:[x1:716 x2:1074 y1:144 y2:210],
,,Goal Directed Planning,2577657,GDP-10,,,,,,,,,,,,,,,,,,,Racine,Hanover,,undefinedimgLdrag09:[x1:74 x2:429 y1:210 y2:223.0078125]drag09drag10:[x1:429 x2:830 y1:223.0078125 y2:283]drag10imgR:[x1:830 x2:1074 y1:283 y2:210],
,,Goal Directed Planning,2597023,GDP-11,,,,,,,,,,,,,,,,,,,Shreveport,Cornwall,,undefinedimgLdrag01:[x1:74 x2:410 y1:210 y2:141.0078125]drag01drag11:[x1:410 x2:599 y1:141.0078125 y2:131.0078125]drag11imgR:[x1:599 x2:1074 y1:131.0078125 y2:210],
,,Goal Directed Planning,2613556,GDP-12,,,,,,,,,,,,,,,,,,,Carmel,Gatlinburg,,undefinedimgLdrag08:[x1:74 x2:436 y1:210 y2:129]drag08drag10:[x1:436 x2:645 y1:129 y2:118]drag10imgR:[x1:645 x2:1074 y1:118 y2:210],
,,Goal Directed Planning,2648674,GDP-13,,,,,,,,,,,,,,,,,,,Leesburg,Cornwall,,undefinedimgLdrag03:[x1:74 x2:438 y1:210 y2:101.0078125]drag03drag11:[x1:438 x2:761 y1:101.0078125 y2:187]drag11imgR:[x1:761 x2:1074 y1:187 y2:210],
,,Goal Directed Planning,2667591,GDP-14,,,,,,,,,,,,,,,,,,,Cornwall,Peoria,,undefinedimgLdrag01:[x1:74 x2:437 y1:210 y2:225]drag01drag08:[x1:437 x2:684 y1:225 y2:206.0078125]imgRdrag08:[x1:1074 x2:684 y1:210 y2:207],
,,Goal Directed Planning,2702625,GDP-15,,,,,,,,,,,,,,,,,,,West Palm Beach,Cornwall,,undefinedimgLdrag01:[x1:74 x2:470 y1:210 y2:127.0078125]drag01drag11:[x1:470 x2:754 y1:127.0078125 y2:184.0078125]drag11imgR:[x1:754 x2:1074 y1:184.0078125 y2:210],
,,Goal Directed Planning,2725090,GDP-16,,,,,,,,,,,,,,,,,,,Carmel,Hanover,,undefinedimgRdrag13:[x1:1074 x2:742 y1:210 y2:152.0078125]drag13drag03:[x1:742 x2:552 y1:152 y2:130]drag03imgL:[x1:552 x2:74 y1:130 y2:210],
,,Goal Directed Planning,2792858,GDP-17,,,,,,,,,,,,,,,,,,,Shreveport,Peoria,,undefinedimgRdrag03:[x1:1074 x2:754 y1:210 y2:174]drag03drag06:[x1:754 x2:355 y1:174 y2:223]drag06imgL:[x1:355 x2:74 y1:223 y2:210],
,,Goal Directed Planning,2813941,GDP-18,,,,,,,,,,,,,,,,,,,Shreveport,Hot Springs,,undefinedimgLdrag06:[x1:74 x2:420 y1:210 y2:261.0078125]drag06drag10:[x1:420 x2:757 y1:261.0078125 y2:243]drag10imgR:[x1:757 x2:1074 y1:243 y2:210],
,,Goal Directed Planning,2865659,GDP-19,,,,,,,,,,,,,,,,,,,Gatlinburg,Peoria,,undefinedimgRdrag03:[x1:1074 x2:678 y1:210 y2:193.0078125]drag03drag07:[x1:678 x2:372 y1:193.0078125 y2:212.0078125]drag07imgL:[x1:372 x2:74 y1:212.0078125 y2:210],
,,Goal Directed Planning,2896058,GDP-20,,,,,,,,,,,,,,,,,,,Racine,Shreveport,,undefinedimgRdrag07:[x1:1074 x2:722 y1:210 y2:103]drag07drag13:[x1:722 x2:409 y1:103 y2:204]drag13imgL:[x1:409 x2:74 y1:204 y2:210],
,,Goal Directed Planning,2922926,GDP-21,,,,,,,,,,,,,,,,,,,Leesburg,Carmel,,undefineddrag06imgR:[x1:694 x2:1074 y1:180.0078125 y2:210]drag06drag07:[x1:694 x2:330 y1:180.0078125 y2:245.0078125]drag07imgL:[x1:330 x2:74 y1:245.0078125 y2:210],
,,Goal Directed Planning,2972926,GDP-22,,,,,,,,,,,,,,,,,,,New Hope,Hanover,,undefinedimgLdrag10:[x1:74 x2:405 y1:210 y2:283.0078125]drag10drag11:[x1:405 x2:834 y1:283.0078125 y2:217]drag11imgR:[x1:834 x2:1074 y1:217 y2:210],
,,Goal Directed Planning,3016275,GDP-23,,,,,,,,,,,,,,,,,,,Hot Springs,Peoria,,undefinedimgRdrag05:[x1:1074 x2:697 y1:210 y2:133]drag05drag02:[x1:697 x2:433 y1:133 y2:148.0078125]drag02imgL:[x1:433 x2:74 y1:148.0078125 y2:210],
,,Goal Directed Planning,3066426,GDP-24,,,,,,,,,,,,,,,,,,,Shreveport,Boulder,,undefineddrag04drag08:[x1:715 x2:558 y1:143.0078125 y2:197.0078125]drag08imgL:[x1:558 x2:74 y1:197.0078125 y2:210]drag04imgR:[x1:715 x2:1074 y1:143 y2:210],
,,Goal Directed Planning,3104260,GDP-25,,,,,,,,,,,,,,,,,,,Leesburg,Shreveport,,undefinedimgLdrag07:[x1:74 x2:405 y1:210 y2:169.0078125]drag07drag06:[x1:405 x2:705 y1:169.0078125 y2:204]drag06imgR:[x1:705 x2:1074 y1:204 y2:210],
,,Goal Directed Planning,3157142,GDP-26,,,,,,,,,,,,,,,,,,,New Hope,Gatlinburg,,undefinedimgLdrag07:[x1:74 x2:305 y1:210 y2:224.0078125]drag07drag10:[x1:305 x2:601 y1:224.0078125 y2:149.0078125]drag10imgR:[x1:601 x2:1074 y1:149.0078125 y2:210],
,,Goal Directed Planning,3176460,GDP-27,,,,,,,,,,,,,,,,,,,Boulder,Peoria,,undefinedimgRdrag03:[x1:1074 x2:768 y1:210 y2:165]drag03drag05:[x1:768 x2:583 y1:165 y2:171]drag05imgL:[x1:583 x2:74 y1:171 y2:210],
,,Goal Directed Planning,3196509,GDP-28,,,,,,,,,,,,,,,,,,,Boulder,Huntsville,,undefinedimgRdrag04:[x1:1074 x2:728 y1:210 y2:74]drag04drag01:[x1:728 x2:368 y1:74 y2:148]drag01imgL:[x1:368 x2:74 y1:148 y2:210],
,,Goal Directed Planning,3253410,GDP-29,,,,,,,,,,,,,,,,,,,Carmel,Cornwall,,undefinedimgRdrag11:[x1:1074 x2:707 y1:210 y2:151.0078125]drag11drag08:[x1:707 x2:441 y1:151.0078125 y2:192.0078125]drag08imgL:[x1:441 x2:74 y1:192.0078125 y2:210],
,,Goal Directed Planning,3363760,GDP-30,,,,,,,,,,,,,,,,,,,Cornwall,Gatlinburg,,undefinedimgRdrag03:[x1:1074 x2:804 y1:210 y2:210.0078125]drag03drag01:[x1:804 x2:438 y1:210.0078125 y2:227]drag01imgL:[x1:438 x2:74 y1:227 y2:210],
,,Goal Directed Planning,3408277,GDP-31,,,,,,,,,,,,,,,,,,,Leesburg,West Palm Beach,,undefinedimgLdrag05:[x1:74 x2:444 y1:210 y2:157.0078125]drag05drag03:[x1:444 x2:821 y1:157 y2:181.0078125]drag03imgR:[x1:821 x2:1074 y1:181.0078125 y2:210],
,,Goal Directed Planning,3427178,GDP-32,,,,,,,,,,,,,,,,,,,Carmel,West Palm Beach,,undefinedimgRdrag07:[x1:1074 x2:798 y1:210 y2:61.0078125]drag07drag03:[x1:798 x2:531 y1:61.0078125 y2:171]drag03imgL:[x1:531 x2:74 y1:171 y2:210],
16891.29999999702,,semanticinstructions,3444073,instruct-semantic,,,,32,,,,,,,,,,,,,,,,,,,
,,Semantic_US_Map,3687245,,,,,,,,,,,,,,,,,,,,,,,,semantic01:x=784.00,y=231.81,semantic02:x=174.00,y=228.81,semantic03:x=695.00,y=244.81,semantic04:x=580.00,y=131.81,semantic05:x=1008.00,y=202.81,semantic06:x=491.00,y=281.81,semantic07:x=1029.00,y=291.81,semantic08:x=627.00,y=367.81,semantic09:x=1013.00,y=555.81,semantic10:x=312.00,y=113.81,semantic11:x=853.00,y=364.81,semantic12:x=463.00,y=620.00,semantic13:x=400.00,y=577.81
,,survey,3687249,survey-questions,,,,,,,,,,,,,,,,,,,,,,,
